gridid,dist_px_sum
21,29
22,20
30,574.4940185546875
31,902.5059814453125
32,205
42,3616.415771484375
43,1328.584228515625
44,249.3923797607422
45,495
46,4
59,270.0228576660156
60,1001.9771118164062
61,480.84674072265625
67,3033.3603515625
68,1344
72,378
73,31
79,5
80,1907
81,4449
82,828.17669677734375
83,2713.430908203125
84,2328
85,1591
86,66
98,480
99,2742
100,3012.284912109375
101,21316.130859375
104,0
105,4742.2412109375
106,8422.6396484375
107,1545
108,51
111,218
112,248
118,34521.83984375
119,20325.103515625
120,28869.6875
121,15048
122,17221
123,8639.9521484375
124,3284.04833984375
125,5863.0810546875
126,604.73211669921875
128,46
129,0
133,2859
134,3785
139,0
140,26465.0234375
141,39
143,0
144,2088.7587890625
145,3019.02099609375
146,6821.97900390625
147,8719
148,0
157,42234.33984375
158,8719.3935546875
159,4483.02490234375
160,5224.62841796875
161,18725.919921875
162,283
163,3805
164,7068.18701171875
165,344.40655517578125
167,1342
168,462
172,5364.0546875
173,11793.9453125
178,14841.8740234375
179,4805.83984375
180,49
181,0
182,6501.9443359375
183,8802.955078125
184,4624.771484375
185,115
187,353
188,40
196,58376.3359375
197,70601.7578125
198,6919.64697265625
199,7355.40673828125
200,21819.3125
201,663.94708251953125
202,11790
203,3687.9990234375
204,4903.8125
205,1339.0445556640625
211,671
212,7671
214,0
215,2383.244140625
216,10885.7060546875
217,7910.908203125
218,1965.0919189453125
219,1012
220,794
221,7464.97265625
222,11457.43359375
223,3146.921630859375
224,2254.83837890625
225,109
226,19
235,31261.560546875
236,241729.96875
237,74279.265625
238,32377.267578125
239,11991.1318359375
240,10618.982421875
241,8900.359375
242,6302
243,621.00262451171875
244,9369.1533203125
245,18957.515625
246,6457.64013671875
250,6902.955078125
251,4885.70751953125
252,341
253,11229.984375
254,20075.595703125
255,14286.12109375
256,2666
257,0
259,4053.35400390625
260,14289.4033203125
261,17642.05078125
262,16493.3203125
263,9668.361328125
264,764.800048828125
265,8457.2333984375
275,267774.90625
276,82477.4765625
277,20259.564453125
278,5733.69189453125
279,8198.5498046875
280,21154.373046875
281,16367.8173828125
282,7931.99951171875
283,11401.5751953125
284,7284
285,2529
287,2550.227294921875
288,445
289,424.3370361328125
290,2529.862548828125
291,40607.5
292,43793.1796875
293,20234.6796875
294,177.3967742919922
296,504
297,6556.3369140625
298,15372.40625
299,28872.0390625
300,17344.697265625
301,13050.5888671875
302,10257.6923828125
303,8856.6298828125
304,8046.99853515625
314,220417.40625
315,132134.90625
316,85994.46875
317,29540.375
318,44252.01953125
319,42619.75390625
320,19282.951171875
321,14928.0654296875
322,5334.46142578125
323,13037.7099609375
324,12210.8916015625
325,13220.6904296875
326,60592.12890625
327,14276.9931640625
328,2038.5189208984375
329,3512.327880859375
330,32468.892578125
331,31067.4375
332,729.46795654296875
334,1986
335,9706.326171875
336,28338.9375
337,24220.607421875
338,37339.3046875
339,19710.3828125
340,11653.78515625
341,16538.072265625
342,9125.240234375
343,4285.24169921875
344,2445
353,115184.03125
354,144371.15625
355,93473.484375
356,40012.8515625
357,19794.896484375
358,71
359,71304.4765625
360,303774.9375
361,7358.17578125
362,16856.888671875
363,31301.2421875
364,29154.40625
365,23041.736328125
366,18537.541015625
367,15296.4072265625
368,13876.3671875
369,5608.2333984375
370,761
371,1041.0743408203125
372,9435.677734375
373,12448.5654296875
374,5299.35009765625
375,14086.810546875
376,16318.19140625
377,21821.3046875
378,15814.578125
379,6707.10791015625
380,6848.177734375
381,8075.5029296875
382,9847.98828125
383,3274
393,12926.4130859375
398,3929.40234375
399,183128.71875
400,29678.619140625
401,44820.12109375
402,19940.3203125
403,17626.599609375
404,16301.66015625
405,11226.6982421875
406,15362.9140625
407,8032.6943359375
408,7770.0673828125
409,2481
410,6315.85986328125
411,18042.1875
412,31253.6328125
413,16508.638671875
414,36894.4765625
415,21291.802734375
416,11206.056640625
417,9769.41796875
418,3463.842529296875
419,3329.08935546875
420,4973.67529296875
421,7656.31884765625
422,1587.910888671875
438,8706.4697265625
439,7962.52685546875
440,23728.138671875
441,6828.81884765625
442,12138.0400390625
443,15858.5419921875
444,22303.8984375
445,19279.875
446,20221.802734375
447,31650.478515625
448,37897.19140625
449,47055.953125
450,44637.05859375
451,18867.287109375
452,34273.79296875
453,21644.015625
454,12748.2919921875
455,2264
456,13532.37109375
457,26467.2890625
458,24276.57421875
459,13008.8134765625
460,11793.2080078125
461,24388.71484375
462,5401.0283203125
476,711.0318603515625
477,3924.968017578125
478,7304.68994140625
479,16714.6171875
480,7864.2802734375
481,22665.408203125
482,16935.751953125
483,19025.607421875
484,18016.080078125
485,19028.380859375
486,34239.8671875
487,47638.74609375
488,109180.3125
489,117697.578125
490,55945.10546875
491,25101.12890625
492,12315.05859375
493,21159.423828125
494,2464.509033203125
495,39959.56640625
496,4121.0830078125
497,15382.8291015625
498,16635.57421875
499,874
500,32698.3046875
501,2215.950439453125
503,0
504,1816
505,8
514,1082.348388671875
515,9805.8388671875
516,10708.8095703125
517,8989.861328125
518,9418.1845703125
519,7838.84130859375
520,9311.9951171875
521,12321.251953125
522,20229.8984375
523,23796.607421875
524,13963.265625
525,18069.86328125
526,19764.384765625
527,25057.07421875
528,43476.203125
529,35254.3046875
530,25373.822265625
531,20692.474609375
532,24264.544921875
533,21659.6875
534,4460.36962890625
535,12112.5546875
536,65089.328125
537,9005.0048828125
538,833
539,207
540,21
541,94
542,5
543,0
544,63
545,0
552,39.184879302978516
553,14324.048828125
554,5683.953125
555,2593.81591796875
556,9475.138671875
557,8312.7685546875
558,7730.54443359375
559,5456.494140625
560,15066.3408203125
561,15159.376953125
562,24101.201171875
563,14172.01171875
564,16781.248046875
565,26904.55859375
566,67655.2578125
567,41255.6328125
568,24584.009765625
569,30707.142578125
570,84468.3125
571,83599.5625
572,13129.2900390625
573,21870.80078125
574,40484.7421875
575,29628.763671875
576,1058.234130859375
577,198.76583862304688
578,385
579,338
580,247
581,265
582,0
583,0
584,0
594,3059
595,1725
596,6496.8349609375
597,3186.6806640625
598,12132.48828125
599,72992.3046875
600,82164.1796875
601,45458.51953125
602,28024.666015625
603,20742.744140625
604,51432.48046875
605,46234.80078125
606,34816.5546875
607,39568.16796875
608,47282.296875
609,82023.3046875
610,28658.294921875
611,24140.228515625
612,27657.19140625
613,6226.861328125
614,1915.0521240234375
615,3552.61181640625
616,3694.40185546875
617,1840.5980224609375
618,225
619,35
620,4
621,14
622,48
623,4
630,129.12564086914062
631,1614.5550537109375
632,1669.32666015625
633,1751.6959228515625
634,612.85491943359375
635,2805.18115234375
636,1925.6273193359375
637,4261.826171875
638,24426.75390625
639,33592.625
640,75960.8671875
641,59440.83203125
642,20877.34765625
643,9118.6826171875
644,32795.7578125
645,43772.71484375
646,20509.791015625
647,38506.78515625
648,58186.234375
649,24505.4453125
650,31925.75
651,35051.6875
652,11376.1982421875
653,7483.81005859375
654,5652.26953125
655,2822.3154296875
656,4501.8037109375
657,5222.40966796875
658,1736
659,371
660,90
661,217
662,46
670,1126
671,5929.99267578125
672,2318.303955078125
673,9843.1455078125
674,1778
675,16
676,2089.0146484375
677,27422.765625
678,34747.44921875
679,15018.013671875
680,13740.978515625
681,19359.505859375
682,24311.736328125
683,67676.75
684,122193.8125
685,44134.15234375
686,26620.416015625
687,25612.947265625
688,40482.67578125
689,22101.83984375
690,17997.435546875
691,25613.0234375
692,41823.80859375
693,24319.052734375
694,34125.765625
695,11954.162109375
696,8947.5380859375
697,2048.569580078125
698,2306
699,636
700,526.92041015625
701,288
702,214
706,1822
707,88
709,2970
710,55357.9453125
711,5643.08935546875
712,1000
713,3045.09130859375
714,557.9088134765625
716,10459.4853515625
717,33151.828125
718,32870.62890625
719,20522.853515625
720,34829.125
721,24783.529296875
722,31630.701171875
723,106864.40625
724,45882.10546875
725,24890.423828125
726,15904.9560546875
727,29002.62890625
728,14504.443359375
729,23469.90234375
730,58446.16796875
731,63255.44140625
732,83434.453125
733,46062.79296875
734,20549.85546875
735,3462
736,9564.2880859375
737,9563.3583984375
738,6498.66552734375
739,4849.001953125
740,1836
741,23
745,7785
746,8213.0341796875
747,8584.5126953125
748,1863.4532470703125
749,38090.0546875
750,4347.91064453125
751,1397
752,324
755,263
756,590
757,4401.36669921875
758,7833.0302734375
759,10142.5947265625
760,21351.599609375
761,23555.130859375
762,69236.546875
763,109480.359375
764,86843.53125
765,33194.3359375
766,86528.46875
767,20833.31640625
768,13618.123046875
769,18227.650390625
770,27662.494140625
771,82798.8359375
772,31313.509765625
773,46779.62109375
774,18250.32421875
775,6772.5146484375
776,4415.98486328125
777,2699.69677734375
778,579
779,110
780,6
784,227
785,344
786,9627
787,1309
788,345
789,3399.89794921875
790,4571.5595703125
791,121.99556732177734
796,343
797,3839.62353515625
798,1555.194580078125
799,3888.0859375
800,884.859619140625
801,7149.7275390625
802,105246.578125
803,60105.421875
804,28573.77734375
805,33289.61328125
806,23808.93359375
807,29691.984375
808,8929.2294921875
809,35789.38671875
810,54722.4453125
811,26013.173828125
812,7816.7216796875
813,30428.076171875
814,1795.927001953125
823,148
824,261
825,3868
826,3503
827,4438.4306640625
828,5689.37841796875
829,2096
835,4307
836,16185
837,3545.12255859375
838,3724.44677734375
839,14102.5400390625
841,420.4190979003906
842,1465.7958984375
843,4388.3876953125
844,18330.255859375
845,26650.01953125
846,38051.54296875
847,12603.0791015625
848,45940.55859375
849,67351.4140625
850,25532.763671875
851,12455.5849609375
863,0
864,886
865,3450.0185546875
866,13738.1962890625
867,16363.9404296875
868,5314
874,13302.2578125
875,27403.474609375
876,3584
877,46980.73828125
878,98208.203125
879,69725.140625
882,12430.8037109375
883,37989.56640625
884,31026.998046875
885,31443.76953125
886,20180.6640625
887,42587.41796875
888,47789.1171875
889,5651.455078125
904,581.92889404296875
905,28158.62890625
906,4031.025146484375
907,32
913,3301.571533203125
914,7269.8515625
915,5379.3857421875
916,157562.015625
917,119106.6875
918,167794.765625
919,8773.4267578125
920,2200.6220703125
921,43129.578125
922,96590.4375
923,67115.9609375
924,80632.2265625
925,44447.421875
926,45841.734375
927,45845.9765625
928,298.1896667480469
943,0
944,107
945,0
946,0
951,2739.607666015625
952,44016.42578125
953,3550.345458984375
954,22359.07421875
955,126205.640625
956,113069.515625
957,111737.21875
958,3262.522216796875
959,5874.42919921875
960,19486.48046875
961,55458.859375
962,59687.41015625
963,97345.15625
964,58455.0703125
982,0
983,0
984,0
985,0
990,6984.80859375
991,44778.5703125
992,55837.328125
993,61250.4765625
994,55524.421875
995,140660.921875
996,157018.765625
997,31162.650390625
999,6912.974609375
1000,29477.86328125
1001,70719.3203125
1002,79950.0234375
1003,14167.880859375
1024,0
1025,0
1029,9181.9833984375
1030,4659
1031,74281.9453125
1032,53180.234375
1033,96983.21875
1034,169216.171875
1035,98446.2890625
1036,72581.53125
1037,2670.92919921875
1038,20
1039,15886.171875
1040,66886.078125
1041,82168.0234375
1042,0
1064,36
1068,7930.73681640625
1069,4242.314453125
1070,34316.7890625
1071,80996.203125
1072,70665.453125
1073,111261.1875
1074,115617.109375
1075,19767.30078125
1076,14702.375
1077,80989.3203125
1078,87848.578125
1079,23512.37109375
1080,4924.86279296875
1081,1279
1107,3054.126220703125
1108,2347.754638671875
1109,15972.9228515625
1110,34493.90625
1111,81917.6875
1112,81640.625
1113,87437.8125
1115,3944.539306640625
1116,163728.015625
1117,102006.3046875
1118,142245.890625
1119,91304.1796875
1146,1310
1147,4607.27587890625
1148,4168.5029296875
1149,2723.754638671875
1150,176041.375
1151,121303.2578125
1152,88928.046875
1153,1839.8470458984375
1154,43089.7109375
1155,169914.375
1156,157241.84375
1157,145472.4375
1158,152253.265625
1159,24467.970703125
1186,51
1187,20320.0234375
1188,36236.15234375
1189,52553.4296875
1190,151035.515625
1191,121168.609375
1192,55042.95703125
1193,25651.0546875
1194,124341.328125
1195,198785.3125
1196,130463.890625
1197,128973.59375
1198,84810.828125
1226,41
1227,9380.62890625
1228,5641.505859375
1229,78438.125
1230,63867.36328125
1231,85180.5625
1232,34732.62890625
1233,121385.4140625
1234,179774.25
1235,214093.40625
1236,171010.703125
1237,96344.328125
1266,0
1267,4
1268,22721.30859375
1269,54388.5703125
1270,63286.36328125
1271,23970.63671875
1272,29244.337890625
1273,147452.359375
1274,114451.296875
1275,77440.6484375
1306,4039.325927734375
1307,3533
1308,24672.5546875
1309,36416.0546875
1310,69291.171875
1311,66530.25
1312,101277.234375
1313,101571.6796875
1314,7041.20947265625
1345,1677.2183837890625
1346,166.4557647705078
1347,6281.05859375
1348,26863.6484375
1349,69138.546875
1350,69546.4453125
1351,38951.8671875
1352,50865.359375
1353,38
1384,21
1385,2439
1386,1508.2476806640625
1387,9981.61328125
1388,59803.55078125
1389,44460.01953125
1390,47615.71484375
1391,20915.3203125
1423,28
1424,863.38543701171875
1425,791.61456298828125
1426,9699.427734375
1427,8916.796875
1428,15969.828125
1429,35970.6796875
1430,16105.5927734375
1463,30
1464,2098
1465,134
1466,217
1467,1664
1468,1827
1504,11930
1505,6419
1506,374
1507,8813
1543,132
1544,23
1545,13
1546,43
