gridid,dist_px_sum
21,64
22,63
30,1008
31,2774.973876953125
32,532.02618408203125
42,6125.46240234375
43,2136.656982421875
44,29
45,48
46,110
59,1308.9715576171875
60,7844.0283203125
61,1186
67,1881
68,6858.07421875
72,498.4410095214844
73,17
79,463
80,2724.42626953125
81,4374.60693359375
82,314.27374267578125
83,592
84,1512
85,1851.0673828125
86,689
98,1228
99,1518
100,3969
101,0
104,0
105,7837
106,14208.380859375
107,7785.92578125
108,13
111,71.558990478515625
112,176
118,63898.1875
119,7092.38623046875
120,34321.0234375
121,10980.0703125
122,13070
123,10144.5185546875
124,7321.4140625
125,10664.3837890625
126,3735.524169921875
128,78
129,16
133,10862
134,1698
139,55
140,29553.5390625
141,142
143,0
144,4110.22998046875
145,1955.2821044921875
146,26419.12109375
147,9070.9677734375
148,0
157,44178
158,14982
159,6359.9775390625
160,7494.1376953125
161,28408.16015625
162,968
163,13328.4951171875
164,22879.369140625
165,7698.53564453125
167,952.455078125
168,175.54490661621094
172,870
173,7019.26708984375
178,14223.73828125
179,9476.3525390625
180,135
181,6
182,7272.076171875
183,7544.85791015625
184,7133.1796875
185,2087.0693359375
187,104
188,480
196,60031.6328125
197,352189.90625
198,10995.064453125
199,9111.8544921875
200,14226.9462890625
201,208
202,40760.73828125
203,9359.734375
204,6830.21923828125
205,581
211,449.0955810546875
212,19105.048828125
214,0
215,2398.51513671875
216,12719.673828125
217,9626.67578125
218,12204.2333984375
219,284
220,659
221,15487.8359375
222,7188.3232421875
223,7818.6767578125
224,7616
225,32
226,5
235,190847.140625
236,1414218.5
237,113714.28125
238,14568.0869140625
239,10799.427734375
240,11002.8251953125
241,8716.9990234375
242,1809.9129638671875
243,966
244,6436.8583984375
245,21375.265625
246,2169.876708984375
250,6482.5126953125
251,28593.896484375
252,233
253,11425.8173828125
254,22843.09765625
255,13412.8388671875
256,1229
257,0
259,2994.19775390625
260,26761.54296875
261,23385.6953125
262,16478.31640625
263,7468.716796875
264,2122.671142578125
265,2062.96533203125
275,247720.9375
276,93924.5390625
277,26317.119140625
278,3586.212890625
279,6047.37451171875
280,27228.626953125
281,7002.0869140625
282,6232.76611328125
283,17545.767578125
284,15603.9619140625
285,2247.27099609375
287,5906.4775390625
288,296.9267883300781
289,918
290,11394.1611328125
291,30097.775390625
292,40391.37109375
293,15710.6767578125
294,25
296,1030
297,29157.47265625
298,64726.03125
299,15738.3681640625
300,18305.853515625
301,27142.259765625
302,13302.2158203125
303,26268.912109375
304,6619.1171875
314,270119.875
315,207613.28125
316,115659.984375
317,25523.646484375
318,25881.048828125
319,57775.25
320,19266.5078125
321,14056.1533203125
322,8815.2333984375
323,16851.310546875
324,20186.908203125
325,11869.453125
326,48097.2109375
327,16287.138671875
328,2597.4091796875
329,1949.4296875
330,23720.51953125
331,28143.1015625
332,785.21343994140625
334,24684.912109375
335,14560.888671875
336,26045.892578125
337,7507.49267578125
338,28734.173828125
339,21060.5234375
340,16959.45703125
341,18630.1875
342,15244.5546875
343,19579.83984375
344,5229
353,82094.203125
354,132481.625
355,148322.15625
356,15181.2685546875
357,13404.6416015625
358,66
359,86769.1015625
360,292860.15625
361,16877.486328125
362,37151.38671875
363,33579.890625
364,31456.732421875
365,14793.5390625
366,14308.853515625
367,14156.8564453125
