gridid,dist_px_sum
21,0
22,26
30,2355
31,593
32,119
42,12075.833984375
43,5246.322265625
44,1268.8887939453125
45,606
46,21
59,741.17303466796875
60,7388.25244140625
61,3108.108642578125
67,12738.5859375
68,10040.001953125
72,14556
73,82
79,12.95059585571289
80,2172.19140625
81,10040.73046875
82,2785.970703125
83,1264.1112060546875
84,2536
85,312
86,165
98,1421.331298828125
99,33341.2265625
100,25917.3359375
101,13589.484375
104,0
105,6864.2841796875
106,22407.095703125
107,2573.16015625
108,99
111,371.7142639160156
112,1000.2857055664062
118,46176.4140625
119,21489.4609375
120,37833.80859375
121,16961
122,19277.00390625
123,6672.9970703125
124,1409.880859375
125,21916.138671875
126,5411
128,333
129,139
133,11284
134,13078.9873046875
139,12
140,61602.86328125
141,11
143,0
144,23422.2734375
145,19315.65234375
146,25969.1796875
147,7814.77978515625
148,5.510418891906738
157,41258.125
158,15215.1865234375
159,10561.1162109375
160,7261.0830078125
161,24677
162,2082
163,3471
164,99106
165,14903.0478515625
167,11494.2431640625
168,3125.756591796875
172,26965.361328125
173,60335.2265625
178,69026.2421875
179,22074.037109375
180,176
181,25
182,12149.86328125
183,53254.65234375
184,25225.455078125
185,13151.2939453125
187,2731
188,119
196,47559.3125
197,86726.2265625
198,15553.0126953125
199,10935.3271484375
200,11685.865234375
201,1314
202,9301.328125
203,26239.849609375
204,29544.76953125
205,9234.33203125
211,9253.2548828125
212,32418.169921875
214,0
215,8898.8681640625
216,44833.53515625
217,77313.5859375
218,8482.27734375
219,1883.5025634765625
220,1683.3138427734375
221,26893.931640625
222,65961.4375
223,27916.35546875
224,12193.1220703125
225,104
226,19
235,34698.73046875
236,206721.3125
237,46777.56640625
238,17384.84765625
239,8727.2412109375
240,11588
241,11507.4765625
242,11536
243,1819.0703125
244,19765.501953125
245,37790.609375
246,1019.7376098632812
250,9276.685546875
251,55501.3125
252,1444.2679443359375
253,33462.48828125
254,109950.0390625
255,40128.7265625
256,51678.55078125
257,91.03155517578125
259,4807.42724609375
260,31895.98046875
261,78073.5546875
262,98945.015625
263,56215.6484375
264,4843.4755859375
265,5207.00048828125
275,66122.859375
276,31066.068359375
277,8183.1337890625
278,4686
279,7679.31103515625
280,34472
281,5890.14453125
282,28480.396484375
283,44080.06640625
284,77156.78125
285,3581.984130859375
287,5376.7578125
288,310.345703125
289,3437
290,35168.46484375
291,52465.23046875
292,66610.421875
293,34596.89453125
294,306
296,6768.85205078125
297,23234.47265625
298,26057.662109375
299,35500.40234375
300,45145.359375
301,115943.1328125
302,150294.984375
303,40586.04296875
304,17947.685546875
314,62040.9921875
315,41246.9765625
316,63818.61328125
317,20587.50390625
318,31138.1015625
319,53268.4453125
320,35358.84375
321,13519.9931640625
322,8849.005859375
323,22246.2578125
324,23676.083984375
325,18206.9375
326,58461.609375
327,32410.3046875
328,7863.2451171875
329,9106.8525390625
330,32326.087890625
331,43232.00390625
332,1546.2957763671875
334,15540.8681640625
335,43250.0078125
336,56126.7890625
337,92321.9453125
338,199865.46875
339,113927.515625
340,158895.171875
341,174459.734375
342,48822.4765625
343,23750.80859375
344,8656.2421875
353,65104.05078125
354,82575.2265625
355,62514.98046875
356,15734.8125
357,4787.1875
358,129
359,53340.37890625
360,255866.9375
361,14120.5166015625
362,6497.74658203125
363,49409.7421875
364,37396.671875
365,17275.1171875
366,12080.390625
367,15673.625
368,22215.61328125
369,12818.6416015625
370,1650
371,15591.4130859375
372,29510.599609375
373,135399.15625
374,33857.10546875
375,31168.734375
376,82021.4140625
377,157838.3125
378,48241.52734375
379,45604.546875
380,48930.6796875
381,33773.93359375
382,28790.833984375
383,8077.9443359375
393,5081.42236328125
398,950.90631103515625
399,112957.734375
400,31281.458984375
401,34608.6015625
402,28553.89453125
403,15450.5205078125
404,12828.8203125
405,11127.1826171875
406,27557.78125
407,12360.859375
408,14157.630859375
409,2909
410,29915.609375
411,69479.296875
412,37402.16796875
413,29648.951171875
414,39333.31640625
415,12957.3232421875
416,22618.001953125
417,54305.4375
418,43687.1953125
419,18829.287109375
420,6809.7080078125
421,23080.96875
422,4560.38525390625
438,9174.4375
439,13304.9130859375
440,19629.71484375
441,10934.0888671875
442,13040.5693359375
443,12604.5693359375
444,9404.8134765625
445,12193.068359375
446,23836.501953125
447,20185.740234375
448,32666.787109375
449,34597.546875
450,28706.322265625
451,10864.3154296875
452,40297.03125
453,27280.517578125
454,30220.978515625
455,6095.47216796875
456,38439.0234375
457,35817.4140625
458,36646.203125
459,16499.720703125
460,7806.50341796875
461,13098.78125
462,3208.807861328125
476,923
477,6614.17236328125
478,16247.39453125
479,24413.8203125
480,10798.62109375
481,20765.5078125
482,17778.2578125
483,19430.578125
484,8133.24267578125
485,15769.4873046875
486,25027.572265625
487,25716.837890625
488,45008.1875
489,60940.9453125
490,19529.54296875
491,30648.392578125
492,35672.46875
493,27672.7890625
494,5876.7666015625
495,31898.486328125
496,16647.330078125
497,34138.0703125
498,21331.8671875
499,5350.2587890625
500,9136.0546875
501,4521.9453125
503,0
504,3649
505,27
514,875
515,18290.478515625
516,5090.509765625
517,11890.669921875
518,19159.845703125
519,31484.54296875
520,10813.2177734375
521,10504.2978515625
522,19511.333984375
523,15054.5166015625
524,12295.326171875
525,27586.296875
526,26093.26953125
527,12937.57421875
528,24782.15625
529,13599.4970703125
530,20370.400390625
531,40537.97265625
532,36176.25390625
533,18908.291015625
534,10030.603515625
535,33991.7109375
536,42889.7265625
537,6890.5361328125
538,3683.0009765625
539,1139
540,77
541,323
542,32
543,884
544,106
545,0
552,16.537050247192383
553,12386.703125
554,7904.67919921875
555,2177.599365234375
556,7216.03466796875
557,5844.00390625
558,8381.4208984375
559,6845.99072265625
560,11082.9736328125
561,13982.86328125
562,67100.796875
563,18533.673828125
564,20546.205078125
565,9253.517578125
566,76423.515625
567,18843.46484375
568,12291.90625
569,17424.798828125
570,21957.4296875
571,33260.76171875
572,13645.3876953125
573,21859.74609375
574,54518.38671875
575,26250.291015625
576,1160.3238525390625
577,1678.675048828125
578,1213
579,147
580,44
581,733
582,56
583,0
584,0
594,2261
595,756.9110107421875
596,3537.742919921875
597,3865.543212890625
598,6181.61376953125
599,6460.38623046875
600,5726.4736328125
601,27682.072265625
602,31453.2578125
603,21799.373046875
604,16034.70703125
605,76083.5078125
606,9773.62109375
607,16053.03515625
