gridid,dist_px_sum
21,0
22,337
30,344.5427551269531
31,302.4572448730469
32,127
42,9317.0673828125
43,3230.932861328125
44,404
45,170.397216796875
46,0
59,1499.3382568359375
60,5457.5908203125
61,2899.676513671875
67,6591
68,7505
72,175.88624572753906
73,567.3828125
79,11
80,1035.5303955078125
81,3535.07470703125
82,691.39483642578125
83,2161
84,3186.602783203125
85,2125
86,50
98,4343.830078125
99,4231.8232421875
100,14422.287109375
101,18220.306640625
104,0
105,5474
106,5205
107,9518
108,347
111,23.7309513092041
112,36
118,57951.03515625
119,13168.080078125
120,66421.90625
121,12508
122,18948.853515625
123,8285.1455078125
124,4199
125,5181
126,335
128,175
129,84
133,994
134,16153.458984375
139,290.13323974609375
140,43804.30859375
141,35
143,0
144,3547.01611328125
145,3541.3583984375
146,38500.73828125
147,7388.57275390625
148,89.51042175292969
157,59383.1015625
158,18380.625
159,12920.1796875
160,11926.6083984375
161,28580.556640625
162,1037
163,7262.31005859375
164,6113.54638671875
165,734.57513427734375
167,5799
168,1461
172,9676
173,16942.986328125
178,24290.234375
179,18739.423828125
180,72
181,200
182,5097.05908203125
183,28030.798828125
184,7947.8720703125
185,8413.8310546875
187,750
188,115
196,59631.40234375
197,232483.625
198,17324.181640625
199,23657.513671875
200,18646.078125
201,6826.19091796875
202,8558.689453125
203,7818.87841796875
204,17349.34765625
205,8118.68359375
211,1157.000244140625
212,4766.47021484375
214,0
215,2446.989501953125
216,15823.6572265625
217,10520.60546875
218,11319.322265625
219,252
220,5816.4638671875
221,10708.3583984375
222,28906.630859375
223,12189.4873046875
224,6744.95947265625
225,10
226,11
235,24105.447265625
236,272501.40625
237,62303.48046875
238,20470.0078125
239,16522.267578125
240,8898.9267578125
241,7525
242,8367.6328125
243,11649.5263671875
244,13634.0810546875
245,114525.8359375
246,16706.451171875
250,16803.9921875
251,24650.017578125
252,422
253,8436.99609375
254,16878.63671875
255,20952.4609375
256,1946
257,9
259,3305.548828125
260,25278.763671875
261,38921.05859375
262,21389.56640625
263,10879.361328125
264,1447.9176025390625
265,9095.9130859375
275,149122.078125
276,76082.0234375
277,29731.80078125
278,11408.61328125
279,8561
280,30935
281,9584.876953125
282,5328.87841796875
283,5702.05078125
284,30663.1640625
285,19011.26171875
287,2118.242919921875
288,610.76275634765625
289,1229.7099609375
290,11075.8505859375
291,28361.953125
292,35529.95703125
293,15316.5380859375
294,112
296,234
297,30830.25
298,38083.1171875
299,29116.4609375
300,36683.51953125
301,19323.431640625
302,15959.078125
303,15534.4560546875
304,9097.2802734375
314,132008.75
315,178787.296875
316,66778.203125
317,27252.251953125
318,47525.23046875
319,59420.3671875
320,20375.353515625
321,7902.23046875
322,4004.47265625
323,29138.5390625
324,38993.765625
325,12311.0615234375
326,32871.87109375
327,18196.087890625
328,3418.016845703125
329,1826.8153076171875
330,24242.287109375
331,25937.5703125
332,1088.9766845703125
334,7856.3212890625
335,80235.4140625
336,31070.919921875
337,37364.546875
338,57856.73046875
339,50717
340,52453.2578125
341,32929.609375
342,8817.0380859375
343,8045.61328125
344,6737.7333984375
353,111195.2421875
354,186896.359375
355,80863.265625
356,28335.673828125
357,15094.1669921875
358,51
359,76126.203125
360,189618.8125
361,12501.505859375
362,7632.5302734375
363,22325.19921875
364,17675.263671875
365,13513.0380859375
366,7996.2978515625
367,15188.1630859375
368,13691.66015625
369,15059.6552734375
370,1291
371,1269.6571044921875
372,1678.499755859375
373,20282.634765625
374,55907.3046875
375,21617.068359375
376,2424.837158203125
377,11082.060546875
378,61365.81640625
379,20852.830078125
380,4478.84375
381,6341.09033203125
382,6604.72119140625
383,7120.16650390625
393,8720.421875
398,906.806640625
399,68031.6953125
400,30478.103515625
401,51565.94921875
402,29576.7578125
403,16161.3359375
404,11438.05859375
405,7491.07470703125
406,20540.59375
407,8365.3642578125
408,7143.29541015625
409,3428.731689453125
410,12664.494140625
411,20899.24609375
412,32039.533203125
413,39370.97265625
414,32010.462890625
415,14405.9873046875
416,12086.7744140625
417,44612.3203125
418,29645.830078125
419,2829.197998046875
420,1745.192626953125
421,5470.4482421875
422,757.77423095703125
438,2976.768310546875
439,6766.17431640625
440,25921.025390625
441,9984.5966796875
442,18512.634765625
443,17982.6015625
444,12915.98046875
445,11994.5166015625
446,5323.42529296875
447,11531.50390625
448,27487.224609375
449,27691.732421875
450,31706.072265625
451,13025.3759765625
452,41947.9296875
453,29752.337890625
454,20472.51171875
455,5750.53662109375
456,31746.740234375
457,29854.6796875
458,17465.458984375
459,9859.2763671875
460,1240.2232666015625
461,6607.75537109375
462,5755.4619140625
476,3117
477,2334
478,18480
479,14196.5419921875
480,9342.2021484375
481,32266.64453125
482,28656.890625
483,26447.1328125
484,23318.900390625
485,9324.2138671875
486,17442.384765625
487,16271.82421875
488,37066.20703125
489,54554.3515625
490,32771.30078125
491,27712.216796875
492,28492.46484375
493,38374.41015625
494,6491.3798828125
495,24699.3203125
496,6307.84130859375
497,13235.6416015625
498,19530.5546875
499,697.15606689453125
500,2517.138427734375
501,1857.264892578125
503,0
504,907
505,68
514,649.66986083984375
515,6565.44970703125
516,2433.40625
517,16866
518,6735.50439453125
519,6577.35595703125
520,9258.7275390625
521,15668.615234375
522,34279.47265625
523,8430.5537109375
524,8607.517578125
525,6668.98095703125
526,7030.7841796875
527,17214.341796875
528,21935.732421875
529,22253.109375
530,7313.98681640625
531,16487.630859375
532,20669.96484375
533,5580.29931640625
534,5508.080078125
535,10982.990234375
536,32545.162109375
537,8302.53125
538,522
539,62
540,5
541,131
542,0
543,0
544,39
545,0
552,22.53702735900879
553,6232.462890625
554,3643.473876953125
555,891
556,4232
557,4515.39208984375
558,5003.3466796875
559,9881.78515625
560,23314.447265625
561,13913.6142578125
562,8148.5126953125
563,5774.98095703125
564,6234.74560546875
565,13364.177734375
566,33176.6953125
567,96275.046875
568,33556.140625
569,23517.953125
570,29762.2890625
571,22367.375
572,12331.8388671875
573,10340.5068359375
574,34517.80859375
575,18596.171875
576,993
577,98
578,57
579,0
580,29
581,410
582,5
583,0
584,0
594,978
595,496
