gridid,dist_px_sum
21,0
22,83
30,266
31,124
32,25
42,9687
43,4228
44,3770
45,907
46,0
59,231.1532440185547
60,1943.0125732421875
61,3144.15576171875
67,2486.839599609375
68,822.16033935546875
72,32
73,19
79,32
80,1486.5091552734375
81,9504.6171875
82,1166.873291015625
83,1671
84,2553
85,1652.6007080078125
86,103
98,1515.8468017578125
99,7519.9873046875
100,10653.40625
101,12877.8564453125
104,0
105,1415.7548828125
106,37473.69921875
107,4708.30126953125
108,68
111,18
112,102
118,53627.34375
119,14077.09765625
120,56151.203125
121,23137.072265625
122,13976.978515625
123,4095.0009765625
124,4015.3984375
125,30863.201171875
126,3809.4384765625
128,242
129,78
133,5563
134,16914
139,189
140,60594.6953125
141,36.003013610839844
143,0
144,7634.96923828125
145,8026.7314453125
146,9848.9677734375
147,14304.0322265625
148,6
157,54273.64453125
158,18712.099609375
159,22351.69921875
160,9395.46875
161,17686.73046875
162,1377
163,6891.49072265625
164,33952.78515625
165,1256.5753173828125
167,1800
168,774
172,5124
173,35798
178,41132.0234375
179,31015.10546875
180,375
181,4
182,60875.40234375
183,23589.41015625
184,23676.705078125
185,2871.3798828125
187,519
188,111
196,65124.9609375
197,135644.984375
198,16569.568359375
199,25121.177734375
200,51575.15234375
201,2938.6005859375
202,21867.908203125
203,11893.1845703125
204,19915.81640625
205,164
211,1426
212,28598.330078125
214,0
215,4992.98681640625
216,25925.79296875
217,22871.611328125
218,17316.087890625
219,2666.114990234375
220,3788.885009765625
221,23626.34765625
222,30577.62109375
223,7776.349609375
224,32292
225,70
226,12
235,30581.029296875
236,286167.3125
237,104316.125
238,21347.1328125
239,9606.982421875
240,14258.44921875
241,34396.01953125
242,4345
243,212
244,5833
245,24517.2578125
246,9253.9130859375
250,10234.1689453125
251,33284.859375
252,529
253,14379.36328125
254,28140.599609375
255,45968.62109375
256,12199.2685546875
257,60
259,2143.82080078125
260,27832.08203125
261,54813.82421875
262,39692.9609375
263,26700.71875
264,6078.541015625
265,4112.4931640625
275,199462.65625
276,131710.546875
277,37485.47265625
278,5532
279,11706.24609375
280,37665.61328125
281,6611.97705078125
282,6416.44189453125
283,5089.58349609375
284,32916.5
285,8359
287,5376.5166015625
288,446.0055847167969
289,573.3751220703125
290,12359.265625
291,38971.1796875
292,58077.375
293,34729.12890625
294,178
296,1308
297,38884.4765625
298,31292.7421875
299,48498.5546875
300,51629.640625
301,28678.810546875
302,43278.99609375
303,13253.8193359375
304,16063.779296875
314,187568.609375
315,326502.625
316,230857.296875
317,82007.9453125
318,117273.7578125
319,74584.1875
320,32103.83203125
321,7507.783203125
322,5610.0146484375
323,13288.091796875
324,17884.427734375
325,10448.1865234375
326,63983.00390625
327,14179.650390625
328,11502.73046875
329,1365.611328125
330,28501.21875
331,34062.21484375
332,1766
334,10279.80859375
335,59356.22265625
336,36189.01171875
337,13611.8916015625
338,23516.49609375
339,12300.8896484375
340,19836.328125
341,32743.728515625
342,27781.5703125
343,31940.4375
344,26337.8125
353,112428.671875
354,144939.8125
355,157352.703125
356,46987.35546875
357,26033.03125
358,174.54318237304688
359,84894.234375
360,201612.703125
361,11271.7939453125
362,10073.79296875
363,19866.970703125
364,16153
365,7645.52734375
366,12173.6015625
367,12918.404296875
368,11257.5859375
369,8462.7998046875
370,1961.8326416015625
371,1629.9324951171875
372,4040.144775390625
373,16936.466796875
374,14441.3701171875
375,30409.46484375
376,5519.5537109375
377,6330.83935546875
378,16568.51171875
379,23456.814453125
380,13295.69140625
381,10920.6240234375
382,24631.388671875
383,17033.541015625
393,11104.3125
398,761.58544921875
399,119953
400,25294.6015625
401,32212.021484375
402,19074.82421875
403,19277.400390625
404,11664.123046875
