gridid,dist_px_sum
21,11
22,31
30,1267
31,325
32,169
42,55304.796875
43,9308.2060546875
44,1542
45,386.75567626953125
46,0
59,2419.602294921875
60,3356.723388671875
61,3901
67,13379.796875
68,4431.857421875
72,291
73,5.665335655212402
79,47
80,8355.2587890625
81,15039.1494140625
82,4682.58984375
83,5546.98291015625
84,2065.261474609375
85,296
86,33
98,4303
99,10057.921875
100,28312.92578125
101,15877.681640625
104,0
105,2646.170166015625
106,44183.68359375
107,8249.3955078125
108,69
111,266
112,212.3346710205078
118,81144.5546875
119,29391.8359375
120,80282.1328125
121,30686.58984375
122,16398.103515625
123,6260
124,1482
125,13442.73046875
126,2419.260498046875
128,1801.381591796875
129,412.0595397949219
133,55773.30078125
134,8787.080078125
139,97.361114501953125
140,88411.28125
141,248.97154235839844
143,0
144,30987.830078125
145,30255.232421875
146,9756.232421875
147,2176.75390625
148,11
157,75760.53125
158,41621.765625
159,25042.689453125
160,12964.291015625
161,12450.4423828125
162,274
163,8729.7578125
164,13550.96484375
165,774.17926025390625
167,6864.05419921875
168,5927.50439453125
172,18153.248046875
173,47348.375
178,59820.91015625
179,14396.03125
180,1308
181,202
182,22390.267578125
183,42638.90234375
184,10981.6953125
185,4254
187,1545
188,417
196,72438.390625
197,167366.171875
198,16647.212890625
199,28958.923828125
200,13794.482421875
201,1607
202,25704.47265625
203,10578.572265625
204,5676.591796875
205,1243.4093017578125
211,17502.458984375
212,47372.65625
214,0
215,14498
216,35668.41796875
217,39907.12109375
218,16276.1103515625
219,3748.547119140625
220,9579.666015625
221,58388.19921875
222,39220.53515625
223,17350.451171875
224,35765.703125
225,182
226,11
235,44040.62109375
236,232604.109375
237,72615.5859375
238,24365.49609375
239,11029.0263671875
240,12957.9736328125
241,18439.91796875
242,3221.279541015625
243,4731
244,9420.140625
245,31038.404296875
246,1144.1707763671875
250,5080.3837890625
251,16690.12890625
252,1520.8780517578125
253,11642.458984375
254,58591.33203125
255,40101.0234375
256,17122.861328125
257,209.0487823486328
259,4854.2353515625
260,35623.1796875
261,34426.69921875
262,53127.3828125
263,50522.8515625
264,8070.70751953125
265,42551.94140625
275,221878.96875
276,112173.8671875
277,56673.4609375
278,11102
279,16363.6845703125
280,38093.5
281,15714.728515625
282,21187.25390625
283,29935.6796875
284,34963.60546875
285,1081.2791748046875
287,5379.328125
288,308
289,1985.485595703125
290,16418.3828125
291,61265.765625
292,57764.984375
293,14230.484375
294,192
296,1602.8214111328125
297,12189.162109375
298,34860.01171875
299,38349.57421875
300,20486.4453125
301,22281.328125
302,58203.83984375
303,109768.9765625
304,18469.177734375
314,331067.21875
315,290497.5625
316,254738.34375
317,95966.1875
318,111362.9765625
319,70217.625
320,42911.09375
321,28588.138671875
322,15853.73046875
323,17396.4609375
324,27315.904296875
325,6997.04150390625
326,111016.8515625
327,43367.6875
328,8334.91796875
329,2415.270263671875
330,29072.361328125
331,24689.421875
332,1183.449462890625
334,9849.9306640625
335,18367.548828125
336,37049.2265625
337,118509.1015625
338,35466.65234375
339,33796.01171875
340,42123.55078125
341,69424.90625
342,81874.8671875
343,37703.84375
344,10738.8544921875
353,205917.21875
354,182089.515625
355,202766.25
356,69493.765625
357,29735.8828125
358,192.14016723632812
359,44736.87890625
360,203112.15625
361,14673.873046875
362,16911.12109375
363,49182.578125
364,31821
365,16164.9921875
366,31624.37109375
367,40593.4453125
368,15759.8681640625
369,14518.0576171875
370,1431.0928955078125
371,900.94549560546875
372,3001.382568359375
373,9223.0634765625
374,14287.2421875
375,33658.8359375
376,85873.9296875
377,47837.30078125
378,81058.59375
379,16710.72265625
380,10193.990234375
381,51918.58203125
382,15720.98828125
383,5611.8544921875
393,5985.61669921875
398,541.10992431640625
399,108137.1015625
400,33314.9375
401,53840.5859375
402,26063.083984375
403,27041.068359375
404,15561.3759765625
405,25170.541015625
406,65000
407,7850.376953125
408,17672.080078125
409,18434.236328125
410,5363.4296875
411,9582.4384765625
412,17469.228515625
413,12495.0146484375
414,17638.2265625
415,17642.173828125
416,8595.99609375
417,17590.982421875
418,14211.837890625
