gridid,dist_px_sum
21,7
22,28
30,561
31,201
32,13
42,24682.09765625
43,4069.748046875
44,329.628173828125
45,392
46,0
59,130
60,4048
61,754
67,4207.11279296875
68,689.14569091796875
72,59
73,0
79,110
80,17934.509765625
81,8862.361328125
82,1949
83,1216.371826171875
84,3181
85,643.34197998046875
86,62.657997131347656
98,505
99,3255
100,4112
101,5494.4345703125
104,0
105,3368
106,10222.3427734375
107,679.850830078125
108,50
111,0
112,4
118,237350.015625
119,23457.126953125
120,79525.234375
121,61066.4375
122,31189.30078125
123,5671.017578125
124,5175.982421875
125,22852.03125
126,160
128,1282.292236328125
129,190.98878479003906
133,3354
134,3091.032470703125
139,7
140,29102.662109375
141,302
143,0
144,10476.7021484375
145,7048.5947265625
146,5543
147,3633
148,0
157,119951.9375
158,45668.81640625
159,28999.083984375
160,30965.697265625
161,51600.46875
162,3056.875
163,14200.1015625
164,7140.5244140625
165,97
167,5335.44775390625
168,8050.271484375
172,2636
173,9387.9677734375
178,19981.3828125
179,7172.87451171875
180,47
181,14
182,2999.565185546875
183,10168.5146484375
184,5466.2529296875
185,1423.837890625
187,9989
188,500
196,68080.6640625
197,166261.890625
198,47386
199,29034.595703125
200,51693.05859375
201,1552.457763671875
202,18274.560546875
203,13975.4443359375
204,6447.615234375
205,4393.97119140625
211,7083.888671875
212,28324.873046875
214,0
215,1478.1566162109375
216,10873.041015625
217,8550.646484375
218,1159
219,435
220,646
221,9209
222,15723.8203125
223,8532.97265625
224,17880.90234375
225,38
226,18
235,46951.68359375
236,145352.328125
237,76478.34375
238,38191.6015625
239,30671.0390625
240,47769.6484375
241,21957.279296875
242,3914.6943359375
243,12319.53125
244,25270.587890625
245,88137.953125
246,4115.86181640625
250,27445.455078125
251,35541.890625
252,280
253,10050.146484375
254,13099.3828125
255,9873.958984375
256,1474
257,0
259,2615.23095703125
260,23793.009765625
261,26773.75
262,24490.373046875
263,12936.333984375
264,7933.365234375
265,2728.55029296875
275,101924.2578125
276,67272.21875
277,57979.609375
278,10802.892578125
279,16485.453125
280,53824.06640625
281,9950
282,6101.4794921875
283,25808.486328125
284,40020.53125
285,1122
287,63525.26953125
288,1953.09423828125
289,3719.78662109375
290,2135.326904296875
291,35149.4921875
292,35004.64453125
293,11493.818359375
294,80
296,1058
297,11860.9833984375
298,25441.533203125
299,28311.630859375
300,37033.5390625
301,22644.486328125
302,20635.583984375
303,20029.259765625
304,6636.9873046875
314,83139.5625
315,137453.71875
316,164475.625
317,53798.87109375
318,68994.515625
319,96567.1953125
320,20667.52734375
321,9044.5849609375
322,9182.326171875
323,24726.439453125
324,48366.65625
325,42569.33984375
326,51117.609375
327,53251.96484375
328,5792.9052734375
329,1513.9012451171875
330,33934.4140625
331,25941.33203125
332,642.40264892578125
334,4845
