gridid,dist_px_sum
21,22
22,289
30,3554.6005859375
31,1260.3994140625
32,130
42,13583.9794921875
43,5914.02099609375
44,912.36199951171875
45,283
46,0
59,774.3292236328125
60,3839.627685546875
61,5307.640625
67,12231.337890625
68,3362.30517578125
72,154
73,1528
79,130.042236328125
80,789.3516845703125
81,1434.7977294921875
82,419.46337890625
83,843.63800048828125
84,215
85,243
86,4
98,2398.670654296875
99,17166.6484375
100,19001.83203125
101,22275.2421875
104,0
105,2576.20068359375
106,31785.171875
107,4122.7880859375
108,0
111,392.75274658203125
112,1605.247314453125
118,67522.7421875
119,8924.0302734375
120,45399.625
121,25946.95703125
122,18864
123,3520
124,2483
125,1411.6148681640625
126,1052.3851318359375
128,401
129,18
133,27254
134,19646
139,53
140,82124.9765625
141,8
143,0
144,12375.189453125
145,34308.9453125
146,21440.58984375
147,2642.610107421875
148,0
157,44479.171875
158,18939.388671875
159,20236.00390625
160,13055.5537109375
161,20548.447265625
162,452
163,620
164,6042.86279296875
165,135
167,2219
168,874
172,7161.24462890625
173,42774.48828125
178,39871.6484375
179,54526.8125
180,103
181,5
182,27077.32421875
183,28498.072265625
184,56955.19921875
185,9017.646484375
187,1095
188,172
196,55103.34765625
197,123333.859375
198,23135.109375
199,15758.4833984375
200,9084.69921875
201,1040
202,9131.5224609375
203,3313.096435546875
204,2568.685791015625
205,1472.0445556640625
211,1002.5704345703125
212,22391.6953125
214,0
215,2774.84912109375
216,18205.73046875
217,30139.078125
218,18734.955078125
219,1603
220,2449.93310546875
221,32050.728515625
222,25678.583984375
223,24052.40234375
224,25553.44140625
225,114
226,94
235,12132.8515625
236,273079.90625
237,53344.50390625
238,9645.5029296875
239,15836.38671875
240,9141.1298828125
241,10839.962890625
242,4828
243,429.0347900390625
244,15815.181640625
245,34452.36328125
246,2636.850830078125
250,11439.0615234375
251,21242.841796875
252,290
253,14240.701171875
254,34817.82421875
255,37889.1953125
256,12406.4951171875
257,0
259,12036.634765625
260,44683.84375
261,21070.42578125
262,46941.62890625
263,30914.3671875
264,5982.17626953125
265,13177.9345703125
275,108913.625
276,73923.609375
277,24823.9921875
278,7585.0361328125
279,14092.6904296875
280,13862.1953125
281,2757.096435546875
282,2614
283,27927.865234375
284,42777.15234375
285,2185.60205078125
287,5789.79248046875
288,593.27520751953125
289,1855.350341796875
290,9239.7470703125
291,22383.484375
292,50284.6953125
293,20845.935546875
294,196.97158813476562
296,1720.7781982421875
297,11653.697265625
298,44163.51953125
299,128837.1875
300,14948.24609375
301,40666.09375
302,66256.140625
303,42828.06640625
304,52546.4765625
314,108284.3984375
315,164671.84375
316,102922.921875
317,14277.7001953125
318,24800.244140625
319,69043.515625
320,22252.125
321,6566.4599609375
322,17242.4609375
323,14474.8525390625
324,56593.1484375
325,12900.0029296875
326,57459.53125
327,29144.908203125
328,5887.263671875
329,2242.532470703125
330,26005.517578125
331,35238.6796875
332,1977.4285888671875
334,8342.3056640625
335,76094.5859375
336,65755.0234375
337,251963.859375
338,200881.953125
339,40036.671875
340,20298.87109375
341,67847.3359375
342,33703.171875
343,26845.287109375
344,10803.1474609375
353,82061.15625
354,84098.828125
355,60132.58203125
356,17551.09765625
357,12335.0498046875
358,16
359,49742.30859375
360,172101.421875
361,9991.931640625
362,9760.5673828125
363,31190.05078125
364,24235.529296875
365,37191.484375
366,15561.30859375
367,15903.6015625
368,14933.7314453125
369,10569.376953125
370,1775.1285400390625
371,5300.29638671875
372,4052.3291015625
373,65063.83203125
374,143569.328125
375,118024.8515625
376,82319.3125
377,94411.015625
378,32860.9609375
379,23909.06640625
380,10122.8994140625
381,14214.7705078125
382,30269.439453125
383,11740.9345703125
393,6030.63916015625
398,674.06976318359375
399,75235.2109375
400,26976.787109375
401,42767.875
402,21692.349609375
403,17023.103515625
404,17422.927734375
405,10524.3125
406,17935.576171875
407,12514.5771484375
408,13870.3984375
409,8398.6240234375
410,25554.490234375
411,30626.654296875
412,107117.7734375
413,77227.1953125
414,57334.0546875
415,19906.458984375
416,32158.740234375
417,33351.14453125
418,117771.6953125
419,26752.53125
420,4729.4951171875
421,19644.6640625
422,5396.25927734375
438,3916.705810546875
439,12651.3544921875
440,20864.787109375
441,12123.9931640625
442,15013.41015625
443,20602.716796875
444,7939.041015625
445,14093.6689453125
446,13187.08984375
447,13876.7548828125
448,23111.59375
449,51005.0859375
450,38776.3671875
451,16774.572265625
452,76998.9765625
453,49950.828125
454,26685.81640625
455,27027.56640625
456,119621.8125
457,151983.78125
458,39737.29296875
459,14908.32421875
460,7042.1953125
461,31526.462890625
462,20402.162109375
476,903.8017578125
477,2576.1982421875
478,15821.3291015625
479,31802.00390625
480,16559.6875
481,19016.46875
482,21337.83984375
483,22342.056640625
484,8063.59716796875
485,15718.830078125
486,25404.072265625
487,17612.19140625
488,42002.02734375
489,89810.6328125
490,47775.4296875
491,88449.8828125
492,59775.67578125
493,47793.5
494,8817.232421875
495,100395.8671875
496,17490.271484375
497,70629.421875
498,36431.27734375
499,2033.696533203125
500,10173.8408203125
501,4940.98095703125
503,0
504,24718
505,10724.966796875
514,8888.931640625
515,23850.251953125
516,4009.61572265625
517,17582.896484375
518,18328.6953125
519,16139.421875
520,8135.79736328125
521,13364.880859375
522,60099.89453125
523,6651.26025390625
524,36348.83984375
525,14369.26953125
526,10337.3642578125
527,15475.1103515625
528,44288.765625
529,28375.5625
530,27628.876953125
531,56814.52734375
532,22556.12890625
533,40199.1328125
534,15538.419921875
535,29882.388671875
536,116654.8046875
537,13811.67578125
538,2469
539,900
540,13
541,146
542,30
543,2647
544,4499.033203125
545,14
552,32
553,18903.142578125
554,24619.314453125
555,4073.1044921875
556,8452.8740234375
557,13589.6123046875
558,8489.013671875
559,9823.05078125
560,16501.3046875
561,30281.328125
562,51026.82421875
563,17113.884765625
564,12965.1318359375
565,20709.279296875
566,42724.703125
567,92577.3125
568,22527.74609375
569,32847.69140625
570,64616.37109375
571,19127.3125
572,25713.33203125
573,63314.06640625
574,70770.4453125
575,22170.171875
576,2579
577,1344.6204833984375
578,881.72039794921875
579,91
580,35
581,677
582,296
583,0
584,0
594,2809
595,1263.7530517578125
596,8805.3974609375
597,2513.98583984375
598,12541.6962890625
599,104185.5234375
600,60377.1328125
601,31168.48046875
602,6691.96923828125
603,33384.15234375
604,69927.859375
605,36833.671875
606,32150.791015625
607,41019.0078125
608,14989.8857421875
609,21784.365234375
610,19274.966796875
611,42312.375
612,38358.5859375
613,14607.396484375
614,4620
615,4181.7333984375
616,3992.813720703125
617,2404.279541015625
618,387
619,823
620,440
621,179
622,535.91046142578125
623,14
630,22
631,302
632,1197.0487060546875
633,456
634,9383.935546875
635,9883.66796875
636,1062
637,2899.01513671875
638,22417.373046875
639,33534.61328125
640,25085.19140625
641,1823.0858154296875
642,41527.3984375
643,22781.23828125
644,32031.935546875
645,90181.0078125
646,41327.34375
647,27061.326171875
648,51608.0703125
649,17220.33203125
650,44533.7734375
651,16856.4609375
652,13474.154296875
653,10355.65234375
654,4130
655,2198.832275390625
656,3049.992919921875
657,4042.51806640625
658,1723
659,2527
660,0
661,884.08953857421875
662,241
670,1100
671,3982.951416015625
672,263
673,29373.751953125
674,11254.080078125
675,0
676,2357.70556640625
677,21142.00390625
678,26611.78515625
679,4137.2568359375
680,2464.109619140625
681,20434.30078125
682,1130
683,35646.6171875
684,128777.859375
685,66285.8984375
686,36501.828125
687,19772.796875
688,25359.173828125
689,14953.060546875
690,13964.689453125
691,19084.64453125
692,29216.037109375
693,37290.109375
694,15408.6435546875
695,7716.93896484375
696,8399.220703125
697,3518.868896484375
698,2309.64990234375
699,249
700,412.89093017578125
701,609
702,556
706,81
707,191
709,0
710,37783.69921875
711,562.33746337890625
712,1835
713,16132.4755859375
714,6274.072265625
716,16630.232421875
717,12814.109375
718,36.773284912109375
719,7697.85205078125
720,23825.267578125
721,33262.82421875
722,25330.912109375
723,70931.09375
724,37796.41015625
725,21489.3671875
726,42112.546875
727,36147.5859375
728,28389.630859375
729,21883.240234375
730,31322.94140625
731,68385.8046875
732,73597.09375
733,46373.3359375
734,12326.3916015625
735,3390.03857421875
736,8397.7724609375
737,12382.7421875
738,3402.495361328125
739,2018.9622802734375
740,3947.297607421875
741,322
745,6682.43310546875
746,53704.04296875
747,37436.90625
748,2090.285400390625
749,40546.97265625
750,4548.44091796875
751,26
752,894.01666259765625
755,205
756,1547.9075927734375
757,27341.947265625
758,18570.916015625
759,26340.958984375
760,54657.15625
761,14138.060546875
762,17794.8359375
