gridid,dist_px_sum
21,0
22,0
30,260
31,308
32,13
42,7928.8125
43,1961.26611328125
44,78.73384094238281
45,265.3819274902344
46,0
59,913.06170654296875
60,2143.745849609375
61,5557.32080078125
67,1501.452880859375
68,2527
72,524
73,40
79,52
80,12180.779296875
81,10272.193359375
82,2276.215087890625
83,1922
84,1792.6180419921875
85,1579
86,0
98,1315
99,21982.193359375
100,19938.71875
101,19564.486328125
104,0
105,1733
106,3303.4404296875
107,1237.106689453125
108,63
111,22
112,60
118,106692.796875
119,18060.55859375
120,37664.203125
121,17845.658203125
122,18766.1640625
123,8311.6240234375
124,17353.552734375
125,2568
126,3658
128,122
129,5
133,9162
134,2760.891845703125
139,184.28829956054688
140,40480.890625
141,161.83587646484375
143,0
144,5992.37255859375
145,1810.2222900390625
146,18620.77734375
147,517
148,0
157,54536.796875
158,39757.234375
159,22799.17578125
160,13212.193359375
161,31939.248046875
162,195
163,12153.58984375
164,14603.1923828125
165,2869
167,1495.70068359375
168,1034.29931640625
172,11943.4375
173,76177.4609375
178,70885.4296875
179,19481.69140625
180,509
181,52
182,6986.275390625
183,11233.3154296875
184,2986.974365234375
185,3946.68359375
187,2304.65673828125
188,91
196,73916.0078125
197,276288.5
198,18717.47265625
199,20038.146484375
200,13488.1865234375
201,3611.693359375
202,25170.833984375
203,13591.4111328125
204,20175.83203125
205,927.7396240234375
211,2333.17236328125
212,22692.40625
214,0
215,4707.33984375
216,57607.578125
217,32387.142578125
218,5564.42724609375
219,2578.572509765625
220,4587.47216796875
221,18740.90625
222,11271.357421875
223,9661.869140625
224,12996.1259765625
225,95
226,142.34326171875
235,36948.35546875
236,653960.8125
237,74589.609375
238,23791.908203125
239,17111.69921875
240,13704.0244140625
241,12996.3955078125
242,2412.53955078125
243,892.0723876953125
244,26484.634765625
245,51212.484375
246,3069.374267578125
250,58679.78125
251,23965.55078125
252,1841
253,18329.39453125
254,38915.41015625
255,21119.51953125
256,6227.095703125
257,0
259,10181.2392578125
260,49633.47265625
261,36611.64453125
262,34778.9921875
263,41195.64453125
