gridid,dist_px_sum
21,0
22,4
30,264
31,199
32,21
42,7110
43,2473
44,1012
45,285
46,0
59,1555.0555419921875
60,1502.7379150390625
61,977
67,2976.511474609375
68,4842.4580078125
72,121
73,15
79,140
80,23679.330078125
81,16878.662109375
82,1024
83,3487.356201171875
84,8943.6435546875
85,488
86,502
98,464
99,4442.50048828125
100,4441.7060546875
101,5701.970703125
104,0
105,922.41796875
106,10685.8818359375
107,1687.73046875
108,0
111,41.0189323425293
112,76.98106384277344
118,84203.8359375
119,29466.697265625
120,33806.45703125
121,20804
122,33044.53515625
123,11165.306640625
124,2197.156982421875
125,7819.013671875
126,2689.986328125
128,734.77069091796875
129,141.22927856445312
133,17140
134,2363
139,147.87283325195312
140,44157.984375
141,21
143,0
144,8379.4208984375
145,3442.291259765625
146,3095
147,390
148,0
157,63608.578125
158,18760.830078125
159,24028.599609375
160,18652.875
161,37025.91015625
162,2237.907958984375
163,6957.09228515625
164,10407.3125
165,89
167,2460.798583984375
168,884.20135498046875
172,4322
173,12948.900390625
178,36590.140625
179,10296.2216796875
180,160
181,30
182,7102.47900390625
183,11777.9931640625
184,6267.8212890625
185,1933
187,691
188,252
196,76936.609375
197,143031.3125
198,26628.908203125
199,17194.90625
200,12955.38671875
201,752.16192626953125
202,20113.23046875
203,5845.68701171875
204,3731.553955078125
205,1008.4931030273438
211,3383.835693359375
212,19039.263671875
214,0
215,4330.42529296875
216,27161.421875
217,18686.662109375
218,4250.71630859375
219,760
220,2058.819580078125
221,15224.865234375
222,17185.02734375
223,8115.93701171875
224,4831
225,0
226,40
235,36432.22265625
236,295560.71875
237,80043.9453125
238,21983.458984375
239,12376
240,20053
241,11668.4638671875
242,4147
243,1022
244,11332.759765625
245,34601.79296875
246,1573.5821533203125
250,12432.9873046875
251,27197.98046875
252,67
253,11663.66796875
254,20703.83203125
255,46664.2421875
256,10426.353515625
257,264.16845703125
259,10198.9892578125
260,29772.650390625
261,28976.26953125
262,17054.546875
263,9113.84765625
264,4848.18310546875
265,5504.447265625
275,190556.09375
276,69651.984375
277,34030.625
278,12245.095703125
279,20304.4453125
280,40371.765625
281,39542.8125
282,11392.5771484375
283,15071.677734375
284,22599.63671875
285,217
287,2539
288,125.79178619384766
289,1374.399169921875
290,8905.9501953125
291,41034.046875
292,52198.96484375
293,16671.291015625
294,281.6942443847656
296,22806.3203125
297,41514.45703125
298,79647.4375
299,28693.564453125
300,32442.291015625
301,43154.1328125
302,40397.765625
303,115014.46875
304,18109.259765625
314,190183.34375
315,220881.953125
316,112875.078125
317,44258.3203125
318,53431.7421875
319,71263.5546875
320,23110.265625
321,8046.083984375
322,8341.2734375
323,24607.205078125
324,24788.462890625
325,8353.3486328125
326,59126.96875
327,30614.119140625
328,5056.91015625
329,5265.2783203125
330,52942.79296875
331,34290.43359375
332,1106.7293701171875
334,9866
335,33425.921875
336,40671.7421875
337,44016.92578125
338,70749.1796875
339,55430.265625
340,88933.203125
341,31297.728515625
342,33680.8515625
343,24764.90234375
344,14026.982421875
353,132825.765625
354,256281.765625
355,92210.953125
356,27459.48046875
357,16623.470703125
358,67
359,105027.25
360,634616.9375
361,15212.23828125
362,27180.986328125
363,129226.6328125
364,45659.2265625
365,28179.623046875
366,57770.48828125
367,23082.580078125
368,23548.08203125
369,17451.728515625
370,1337
371,8676.244140625
372,8697.0263671875
373,59370.5
374,40061.734375
375,42560.01171875
376,37920.58203125
377,49370.5703125
378,149525.375
379,33595.0703125
380,11515.892578125
381,18366.2421875
382,18134.904296875
383,5099.68798828125
393,11864.01953125
398,2501.649169921875
399,196188.8125
400,38029.91015625
401,88088.78125
402,40292.46484375
403,25574.662109375
404,24946.23828125
405,17996.16015625
406,56597.0546875
407,19123.41015625
408,24014.791015625
409,5994.001953125
410,19242.212890625
411,34663.4296875
412,40136.71484375
413,65384.62890625
414,42532.23046875
415,28555.001953125
416,46240.58984375
417,38831.609375
418,27031.125
419,15933.06640625
420,4922
421,10183.7431640625
422,2302.426513671875
438,6530.73193359375
439,11903.064453125
440,38546.60546875
441,14305.810546875
442,20402.55859375
443,20369.80859375
444,24827.689453125
445,21624.001953125
446,21418.435546875
447,41069.5859375
448,40971.55859375
449,68508.2734375
450,31526.20703125
451,15461.291015625
452,43683.37109375
453,29741.705078125
454,21499.591796875
455,8411.814453125
456,63743.15625
457,39769.76953125
458,64697.453125
459,16858.64453125
460,8118.77001953125
461,12577.4404296875
462,3125
476,612.3809814453125
477,2302.619140625
478,15940.6083984375
479,35919.62890625
480,15339.27734375
481,18997.380859375
482,16983.4296875
483,19701.212890625
484,16242.7138671875
