gridid,dist_px_sum
21,18
22,19
30,1326
31,427
32,56
42,16337.32421875
43,5793.6943359375
44,797
45,120
46,0
59,461.9903564453125
60,1804.751220703125
61,971.6763916015625
67,15866.1142578125
68,2329.886474609375
72,293
73,65
79,228
80,8158.794921875
81,20959.240234375
82,4294.52099609375
83,14181.6982421875
84,1685.301513671875
85,970
86,15
98,1040.0096435546875
99,8855.7021484375
100,24977.5546875
101,12347.28125
104,0
105,7008.56591796875
106,26046.578125
107,5478.14599609375
108,209
111,168
112,396
118,58452.59765625
119,14560.865234375
120,68706.9921875
121,28554.41796875
122,34174.171875
123,20624.92578125
124,2555.351318359375
125,10864
126,3189
128,982.2086181640625
129,54.79138946533203
133,17073.61328125
134,20307.935546875
139,128.06739807128906
140,61379.87109375
141,119
143,0
144,21352.96875
145,13338.38671875
146,13929.9384765625
147,1893
148,18
157,62157.51953125
158,17194.259765625
159,27868.5234375
160,16653.197265625
161,36002.765625
162,2023.7374267578125
163,4830
164,27814.6328125
165,750.74493408203125
167,6444.47705078125
168,1813.5230712890625
172,22044.47265625
173,34410.15234375
178,46442.9921875
179,25992.08984375
180,425
181,59
182,16779.69921875
183,39386.96484375
184,17344.72265625
185,5106.32373046875
187,863.92291259765625
188,282.0770568847656
196,184165.109375
197,71471.359375
198,24466.306640625
199,21785.986328125
200,10406.6904296875
201,1529.178466796875
202,18275.837890625
203,12890.9326171875
204,15174.66796875
205,2175.390625
211,12483.7421875
212,32301.380859375
214,0
215,9304.38671875
216,31500.4375
217,24834.025390625
218,9363.6875
219,2310.873779296875
220,1438.9063720703125
221,43155.5703125
222,36606.453125
223,10916.3583984375
224,5892.00537109375
225,95
226,15
235,30252.048828125
236,337157.65625
237,95723.6171875
238,34461.06640625
239,8182.3671875
240,13449.3720703125
241,11728.4873046875
242,2545.417724609375
243,1539.6197509765625
244,34063.37109375
245,52664.36328125
246,1481.3448486328125
250,11159.794921875
251,23225.38671875
252,412.3395080566406
253,22750.638671875
254,39645.1484375
255,75627.84375
256,6994.1025390625
257,4.822382926940918
259,8865.0029296875
260,43354.3515625
261,110251.53125
262,35217.41015625
263,38637.26953125
264,3499.358154296875
265,23186.73046875
275,152527.21875
276,95290.8828125
277,45513.79296875
278,6105.7041015625
279,9804.3134765625
280,30529.23046875
281,13712.4677734375
282,29068.77734375
283,9592.189453125
284,54467.578125
285,46186.3125
287,15268.3955078125
288,585
289,7634.47216796875
290,34081.796875
291,68329.6953125
292,48926.83984375
293,24376.486328125
