gridid,dist_px_sum
21,24
22,13
30,1928
31,581
32,9
42,12117.4658203125
43,1487.53466796875
44,1639
45,454.4585876464844
46,0
59,515
60,784.4068603515625
61,1231.855712890625
67,34475.30078125
68,22482.447265625
72,14053.7880859375
73,7879.21142578125
79,54
80,2450.759033203125
81,4614.94921875
82,573.05072021484375
83,502
84,2200.10986328125
85,1664.723388671875
86,93.70825958251953
98,2103
99,4601.62744140625
100,21838.212890625
101,11136.1201171875
104,0
105,7417.9013671875
106,74751.140625
107,24229.427734375
108,26
111,4
112,84
118,57824.6796875
119,14573.783203125
120,34560.32421875
121,10624.1591796875
122,9926.826171875
123,5392.8212890625
124,2345
125,2548
126,185
128,71
129,10
133,13285.6796875
134,6604.6064453125
139,67
140,49079.70703125
141,156
143,0
144,7541
145,14321.8369140625
146,9682.2021484375
147,22565
148,0
157,51015.37890625
158,25121.220703125
159,11199.369140625
160,9866.052734375
161,18420.591796875
162,446
163,3184.090087890625
164,5445.24658203125
165,3233.02734375
167,7725.21826171875
168,3356.78173828125
172,3264.014892578125
173,8406.69921875
178,28295.271484375
179,25224.26953125
180,476
181,65
182,5746.80126953125
183,14462.3828125
184,14723.32421875
185,3160.680908203125
187,137
188,78
196,1824.86669921875
197,36912.47265625
198,18150.732421875
199,18413.3671875
200,8976.986328125
201,582.8504638671875
202,6374
203,5181.8642578125
204,32746.861328125
205,886.10235595703125
211,1932.6505126953125
212,15375.646484375
214,0
215,2555.210693359375
216,20318.4609375
217,13500.1240234375
218,10771.6787109375
219,1499
220,4144.607421875
221,32121.1953125
222,19410.95703125
223,9210.4716796875
224,7147.6416015625
225,56
226,18
235,2062.43310546875
236,177626.515625
237,72749.4765625
238,24152.90625
239,13267.81640625
240,12385.1884765625
241,10036.451171875
242,1961.6549072265625
243,626.7862548828125
244,7205.9892578125
245,20049.841796875
246,2866.158935546875
250,16281.2939453125
251,22132.974609375
252,206
253,14894.212890625
254,26224.2265625
255,11827.0166015625
256,4022.624755859375
257,155
259,2896.874267578125
260,48279.20703125
261,30833.830078125
262,31770.263671875
263,12629.0517578125
264,2301.807861328125
265,1582.192138671875
275,141976.46875
276,62690.19140625
277,41811.44921875
278,10652.724609375
279,10228.859375
280,28591.560546875
281,10460.7109375
282,5136.6953125
283,7508.55517578125
284,29247.5546875
285,3741.107421875
287,3641.615234375
288,540.62591552734375
289,2128.81884765625
290,5388.61572265625
291,25951.453125
292,38174.5546875
293,21015.369140625
294,54
296,645.9642333984375
297,44340.0390625
298,61778.203125
299,79313.5234375
300,37651.73828125
301,17788.35546875
302,19412.013671875
303,14732.107421875
304,18698.8515625
314,106383.6484375
315,218966.578125
316,113896.453125
317,32935.22265625
318,27249.37109375
319,36962
320,15210.705078125
321,5263.3759765625
322,3992.719482421875
323,26256.873046875
324,18324.484375
325,7204.9921875
326,39812.78515625
327,31722.982421875
328,6757.6259765625
329,1456.034912109375
330,20402.49609375
331,17037.4296875
332,498.4895935058594
334,2875.897216796875
335,15356.5380859375
336,33463.83984375
337,31140.580078125
338,24381.16796875
339,13686.6259765625
340,10675.75
341,46100.04296875
342,15940.19921875
343,15518.0068359375
344,4824.17431640625
353,108348.578125
354,169817.859375
355,77266.6328125
356,17530.826171875
357,17349.50390625
358,188
359,56292.82421875
360,230777.84375
361,14313.681640625
362,11387.1103515625
363,43950.94921875
364,18739.359375
365,12440.7333984375
366,15561.8818359375
367,22076.376953125
368,10674.3720703125
369,4314.8154296875
370,614
