gridid,dist_px_sum
21,0
22,0
30,466
31,271
32,143
42,13603.517578125
43,3630.482421875
44,1560.91162109375
45,523.40643310546875
46,524
59,154
60,1167
61,386
67,706.6356201171875
68,1464.5726318359375
72,6315.41748046875
73,2373.58251953125
79,8
80,10543.8046875
81,11142.677734375
82,1448
83,2633.262451171875
84,1984.41943359375
85,2023
86,530
98,167
99,35
100,2756.90087890625
101,9512.60546875
104,0
105,2157
106,5455.99609375
107,2478.79541015625
108,57
111,1800
112,12
118,81564.359375
119,41049.84765625
120,74556.03125
121,17980.8125
122,21833
123,7244.876953125
124,2681
125,10004
126,1624
128,228
129,63
133,7619
134,5365.3564453125
139,0
140,44371.2578125
141,4
143,0
144,4037
145,4563.517578125
146,4864.484375
147,1095.515625
148,0
157,74962.609375
158,10452.4267578125
159,9399.4033203125
160,5901.97265625
161,21222.919921875
162,774.12298583984375
163,3759.73046875
164,13999.2470703125
165,9580.1962890625
167,2413.966064453125
168,5809.0341796875
172,10490.2451171875
173,3724.398193359375
178,23096.189453125
179,10607.869140625
180,12
181,109
182,6342.560546875
183,12279.7236328125
184,6399.287109375
185,2692.2109375
187,358
188,71
196,59642.2265625
197,91604.703125
198,36178.2421875
199,22179.41796875
200,32924.94140625
201,4746.24462890625
202,35322.28125
203,51808.8125
204,40835.6328125
205,5834.2060546875
211,0
212,0
214,0
215,2703
216,11672.578125
217,14920.20703125
218,8966.390625
219,1119
220,572.78765869140625
221,10719.6513671875
222,6414.2607421875
223,4054
224,6018.3525390625
225,74
226,44
235,29256.513671875
236,198125.875
237,80739.3046875
238,52325.40625
239,15353.12109375
240,59143.890625
241,14039.279296875
242,6507
243,1778.9332275390625
244,19744.7109375
245,45547.18359375
246,4635.19482421875
250,0
251,0
252,138
253,5
254,3781
255,8980
256,2686
257,0
259,2069.75439453125
260,11692.3466796875
261,0
262,30186.337890625
263,14686.96875
264,6432.37060546875
265,4178
275,140616.6875
276,77849.140625
277,67514.2578125
278,20493.869140625
279,36208.640625
280,129461.40625
281,27917.55078125
282,9297.623046875
