gridid,dist_px_sum
21,0
22,78
30,165
31,115
32,19
42,8549.2021484375
43,1843.7979736328125
44,128
45,208
46,574
59,299.8271789550781
60,728
61,979.4854736328125
67,906.5421142578125
68,1534.4578857421875
72,224
73,0
79,38
80,302.80426025390625
81,4014.6015625
82,1109.5941162109375
83,852.97833251953125
84,1309.39404296875
85,853
86,75
98,680.1728515625
99,6592
100,5112.8173828125
101,12757.9404296875
104,0
105,1453
106,2705
107,212
108,23
111,30
112,4
118,45521.33203125
119,15354.6611328125
120,38526.0703125
121,18062.84375
122,13647.400390625
123,4562.06298828125
124,3985.564697265625
125,31377
126,883
128,52
129,28
133,3337
134,2458
139,62
140,35403.4765625
141,55
143,0
144,3882.877685546875
145,2582.78125
146,1065.9395751953125
147,706.06036376953125
148,0
157,54450.46484375
158,26958.8203125
159,17738.67578125
160,7586.736328125
161,21778.884765625
162,862
163,8739.2236328125
164,11350.26171875
165,267
167,7449.97265625
168,3033.027099609375
172,26705.3359375
173,9944.005859375
178,34185.41015625
179,15814.1669921875
180,284
181,11
182,12266.466796875
183,22852.56640625
184,4700.2529296875
185,2698.966064453125
187,796
188,34
196,67728.203125
197,95668.9375
198,19263.326171875
199,12378.5419921875
200,11138.23828125
201,606.91400146484375
202,21594.8828125
203,16886.400390625
204,7287.36865234375
205,1204.2828369140625
211,3975.81201171875
212,14519.3134765625
214,0
215,2038.809326171875
216,16025.3935546875
217,27070.576171875
218,3596.95751953125
219,710.81646728515625
220,794.6005859375
221,16322.4755859375
222,21340.314453125
223,7431.9560546875
224,4391.0087890625
225,49.93654251098633
226,70
235,34592.13671875
236,325967.625
237,78548.3828125
238,14018.6298828125
239,11897.181640625
240,22347.39453125
241,8767.037109375
242,4132.27734375
243,1713.75146484375
244,16618.21875
245,18321.4609375
246,2468.31884765625
250,13382.2119140625
251,11206.71875
252,95.83309173583984
253,14673.6103515625
254,24458.93359375
255,15747.6142578125
256,2847
257,4
259,4518.84619140625
260,21365.29296875
261,24456.958984375
262,22755.728515625
263,12202.5615234375
264,8209.498046875
265,4074
275,280140.15625
276,115235.4609375
277,22440.4375
278,5172
279,15522.6162109375
280,26120.900390625
281,13577.06640625
282,9321.41796875
283,17815.34765625
284,28930.6171875
285,1950.725830078125
287,7211.03955078125
288,584.96319580078125
289,1672.62353515625
290,10237.380859375
291,41289.859375
292,42160.265625
293,20024.7421875
294,76
296,2406.149169921875
297,23815.892578125
298,37403.94140625
299,15582.056640625
300,19846.76953125
301,22298.22265625
302,28943.5234375
303,25654.107421875
304,9891.2080078125
314,288063.34375
315,220742.875
316,100392.53125
317,54854.3046875
318,70712.203125
319,45070.015625
320,20144.67578125
321,9546.4892578125
322,4636.142578125
323,23160.798828125
324,23199.48046875
325,894.99896240234375
326,38840.26953125
327,24456.1875
328,10944.5595703125
329,2252.77587890625
330,33224.2734375
331,39542.765625
332,1379.6990966796875
334,5429
335,21567.2734375
336,14439.05859375
337,23915.73046875
338,44973.65234375
339,54079.26171875
340,18081.212890625
341,21637.572265625
342,23667.638671875
343,14512.2080078125
344,4035.371337890625
353,152510.703125
354,165744.390625
355,88607.375
356,27810.92578125
357,17833.84765625
358,119.01544952392578
359,123836.203125
360,499295.84375
361,11554.7060546875
362,7792.70703125
363,26969.67578125
364,8464.8486328125
365,21344.166015625
366,21313.23046875
367,26039.142578125
368,12262.5751953125
369,12030.0185546875
370,1249.895751953125
371,8251.42578125
372,3071.391845703125
373,14959.0576171875
374,24419.505859375
375,18098.185546875
376,20205.390625
377,44623.16015625
378,37894.203125
379,25558.2421875
380,8573.798828125
381,16512.990234375
382,17808.033203125
383,10674.1015625
393,14212.5771484375
398,862.1334228515625
399,220166.71875
400,35213.796875
401,32167.15234375
402,20244.6640625
403,23757.35546875
404,14418.7607421875
405,21788.390625
406,25403.18359375
407,6567.27783203125
408,8910.91796875
409,4583.55126953125
410,11904.7724609375
411,22681.56640625
412,33011.65625
413,39825.80859375
414,40285.73046875
415,27951.265625
416,24968.60546875
417,20794.361328125
418,12476.392578125
419,4683.251953125
420,4217.48291015625
421,15674.8642578125
422,3002.718505859375
438,6713.37548828125
439,15162.0771484375
440,15169.525390625
441,8251.34375
442,11688.2353515625
443,12061.7275390625
444,19419.578125
445,18409.693359375
446,23397.12109375
447,38635.75
448,47735.75390625
449,57642.72265625
450,52460.11328125
451,15431.861328125
452,69337.9765625
453,47136.80078125
454,20635.2265625
455,3175.585205078125
456,15353.5927734375
457,33840.12890625
458,26187.326171875
459,16288.6044921875
460,9022.171875
461,17598.328125
462,5791
476,1958.6102294921875
477,2505.3896484375
478,18810.05078125
479,25694.1328125
480,13705.2578125
481,22838.640625
482,15148.119140625
483,11900.796875
484,15598.236328125
485,39327.58984375
486,53359.6015625
487,49002.02734375
488,66790.421875
489,109272.9921875
490,31997.6640625
491,34029.13671875
492,87151.1171875
493,40532.37890625
494,5944
495,37076.09765625
496,13445.6357421875
497,21576.423828125
498,21090.232421875
499,3741.36083984375
500,5579
501,2817
503,0
504,1787
505,6
514,702.03961181640625
515,25847.765625
516,3113.30859375
517,18836.6640625
518,7440.20654296875
519,4804.94873046875
520,7338.2841796875
521,6991.2138671875
522,14494.318359375
523,9506.2109375
524,15072.2900390625
525,32679.87109375
526,16486.482421875
527,21348.1171875
528,51680.515625
529,32014.392578125
530,11332.427734375
531,24944.8203125
532,23397.083984375
533,36461.26953125
534,10300.8515625
535,39766.70703125
536,87639.5625
537,9666.8623046875
538,3308
539,433
540,4
541,200
542,0
543,6
544,70
545,0
552,24
553,19536.91015625
554,9644.3623046875
555,11560.048828125
556,9538.6171875
557,10654.7109375
558,8683.4697265625
559,7386.6162109375
560,7062.3837890625
561,7841.82275390625
562,14777.0595703125
563,12035.3857421875
564,33615.48828125
565,36676.94921875
566,65687.046875
567,32358.95703125
568,22512.251953125
569,29396.125
570,50307.03125
571,71484.90625
572,18309.884765625
573,31660.3359375
574,54602.23046875
575,40284.39453125
576,1276.69677734375
577,2827.30322265625
578,328
579,34.21648406982422
580,308.78350830078125
581,371
582,127
583,0
584,0
594,7187.69091796875
595,893.6025390625
596,9784.3583984375
597,6165.29541015625
598,25454.455078125
599,90589.3515625
600,31723.796875
601,11553.54296875
602,23383.61328125
603,18993.166015625
604,53322.22265625
605,28445.06640625
606,23807.751953125
607,37481.44921875
608,20285.435546875
609,58292.48046875
610,20948.970703125
611,15795.130859375
612,27154.486328125
613,7250.78662109375
614,1919.5269775390625
615,2654
616,5334.02490234375
617,2509
618,157
619,41
620,95
621,67
622,49
623,0
630,86
631,1308
632,1600.798095703125
633,1623.080810546875
634,441
635,2959.771240234375
636,2273.045166015625
637,14590.3984375
638,30762.142578125
639,14790.0224609375
640,42084.8828125
641,18442.173828125
642,12733.064453125
643,9063.205078125
644,9433.0341796875
645,39005.15625
646,24637.154296875
647,36938.171875
648,41403.703125
649,9505.5771484375
650,20052.708984375
651,17367.7734375
652,13063.509765625
653,7281.2861328125
654,3422
655,2885.299560546875
656,2525.9443359375
657,5568.912109375
658,1269.4393310546875
659,205
660,62
661,231
662,4
670,990
671,3160.217041015625
672,1564.9039306640625
673,5192
674,1499.004150390625
675,10
676,3806.737548828125
677,19760.234375
678,19532.580078125
679,7726.75341796875
680,15136.36328125
681,10605.62109375
682,22170.74609375
683,71038.59375
684,123061.3125
685,38166.875
686,26526.10546875
687,12456.724609375
688,18390.685546875
689,6633.1015625
690,13906.1484375
691,24857.18359375
692,44184.30859375
693,29766.5703125
694,44718.91796875
695,5538.37353515625
696,7543.39111328125
697,2500.90380859375
698,2675.791259765625
699,531.37835693359375
700,487.98126220703125
701,499
702,54
706,1882.046875
707,5
709,0
710,8575
711,2512.491943359375
712,631
713,3442.5498046875
714,465.4502868652344
716,11646.763671875
717,45700.0078125
718,9247.1298828125
719,15010.4580078125
720,17316.38671875
721,24642.5546875
722,36414.80078125
723,112710.984375
724,42786.79296875
725,11232.6474609375
726,1549
727,13287.4765625
728,10140.8701171875
729,22767.984375
730,39344.0625
731,73528.0390625
732,62545.52734375
733,68481.34375
734,40297.7734375
735,3242
736,7666.06689453125
737,6751.892578125
738,6377
739,9181.7255859375
740,3221.53076171875
741,333
745,2893.953125
746,280
747,1788
748,232
749,2612.52587890625
750,2921.982177734375
751,637
752,87
755,1568
756,4128.13671875
757,2928.455322265625
758,5818.6845703125
759,7149.953125
760,53089.36328125
761,86895.71875
762,81222.609375
763,59013.48046875
764,29080.248046875
765,26061.10546875
766,27824.412109375
767,22919.83203125
768,46656.11328125
769,32179.859375
770,41628.203125
771,83471.59375
772,41360.4765625
773,19973.046875
774,23786.029296875
775,4474.25927734375
776,1900.5831298828125
777,850
778,232.76214599609375
779,74
780,0
784,0
785,3679
786,2013
787,303
788,60
789,2289
790,2759.371826171875
791,262
796,0
797,1449
798,1403
799,5225.64013671875
800,589.1126708984375
801,19262.76171875
802,71721.7890625
803,14803.921875
804,17978.658203125
805,18658.828125
806,21274.505859375
807,53416.25
808,31692.892578125
809,31373.55078125
810,82814.71875
811,50174.79296875
812,3920.376220703125
813,21773.1640625
814,885.491943359375
823,0
824,1195
825,4176.85009765625
826,1438
827,1846.023193359375
828,2257.024169921875
829,1049.628173828125
835,1850
836,3965.4912109375
837,5754.70751953125
838,7416.29248046875
839,9121.009765625
841,150
842,1042
843,2944.368408203125
844,18653.072265625
845,40799.62109375
846,90638.515625
847,87311.21875
848,84477.25
849,105986.8671875
850,29474.26171875
851,7643.98291015625
863,10
864,2001.14990234375
865,600
866,9055.9765625
867,2723.4853515625
868,118
874,4371.6025390625
875,14990.5087890625
876,3404
877,49327.4375
878,162732.9375
879,72041.59375
882,16101.86328125
883,36916.78125
884,28964.59375
885,42617.96875
886,41807.375
887,51759.55859375
888,27782.298828125
889,2847.12109375
904,3.8537685871124268
905,1291.146240234375
906,1619.4906005859375
907,68
913,3981.798095703125
914,7156.25341796875
915,3316.02294921875
916,146212
917,152884.109375
918,183902.40625
919,11370.5791015625
920,2488.84228515625
921,49823.28515625
922,103278.65625
923,58978.1953125
924,113936.5390625
925,67589.3046875
926,31628.10546875
927,13876.1181640625
928,29
943,9
944,385
945,379
946,793
951,20738.44921875
952,69490.7578125
953,3498.041015625
954,20461.306640625
955,75912.375
956,70131.2421875
957,114548.78125
958,3195.534423828125
959,4001.098876953125
960,19109.873046875
961,57454.97265625
962,110966.9609375
963,139198.203125
964,53629.94140625
982,8
983,8
984,171
985,123
990,19195.919921875
991,21537.1640625
992,28762.322265625
993,41765.94921875
994,67272.859375
995,87770.046875
996,83296.8671875
997,17534.484375
999,7510.34619140625
1000,46882.625
1001,92362.703125
1002,100394.8828125
1003,19131.59765625
1024,0
1025,0
1029,17368.734375
1030,57463.296875
