gridid,name,value,forest_px_sum,dist_px_sum,rate
112,ai,85.10963252800798,108636.1484375,500.424738468268,0.00460642931165927
118,area,18.373293544457976,2514389.5,91291.75626001605,0.03630772251475598
118,np,12315,2514389.5,91291.75626001605,0.03630772251475598
118,ai,89.8185984995779,2514389.5,91291.75626001605,0.03630772251475598
119,area,7.335936478816717,1421258.875,23982.03461788862,0.01687379761684064
119,np,17443,1421258.875,23982.03461788862,0.01687379761684064
119,ai,86.37879168108259,1421258.875,23982.03461788862,0.01687379761684064
120,area,16.032858399296394,3645626.75,54656.38381410256,0.01499231478211601
120,np,20466,3645626.75,54656.38381410256,0.01499231478211601
120,ai,89.16929029867899,3645626.75,54656.38381410256,0.01499231478211601
121,area,20.675790307782133,2754575.75,24870.22333233173,0.00902869464828902
121,np,11989,2754575.75,24870.22333233173,0.00902869464828902
121,ai,91.21616589496783,2754575.75,24870.22333233173,0.00902869464828902
122,area,24.399645367911265,3470218.5,25912.6920322516,0.00746716439678124
122,np,12802,3470218.5,25912.6920322516,0.00746716439678124
122,ai,92.19665243621014,3470218.5,25912.6920322516,0.00746716439678124
123,area,26.783873660248503,3137827.5,14317.962740384615,0.00456301780145167
123,np,10543,3137827.5,14317.962740384615,0.00456301780145167
123,ai,92.67406305323615,3137827.5,14317.962740384615,0.00456301780145167
124,area,14.318999999999999,2409373.75,6886.09064816206,0.00285804169990731
124,np,15150,2409373.75,6886.09064816206,0.00285804169990731
124,ai,89.79025760416339,2409373.75,6886.09064816206,0.00285804169990731
125,area,22.379333636777424,2731194,20722.142869215742,0.00758721016127589
125,np,10985,2731194,20722.142869215742,0.00758721016127589
125,ai,91.84854657860872,2731194,20722.142869215742,0.00758721016127589
126,area,6.8817689015691865,160718.9375,2425.4015186016377,0.01509095042767836
126,np,2103,160718.9375,2425.4015186016377,0.01509095042767836
126,ai,82.81479403375882,160718.9375,2425.4015186016377,0.01509095042767836
128,area,5.143159268929503,65659.1796875,920.8813263330704,0.01402517257626331
128,np,1149,65659.1796875,920.8813263330704,0.01402517257626331
128,ai,81.99512265975582,65659.1796875,920.8813263330704,0.01402517257626331
129,area,6.217548387096774,10711.8896484375,89.84334192520532,0.00838725424494177
129,np,155,10711.8896484375,89.84334192520532,0.00838725424494177
129,ai,81.98877834881418,10711.8896484375,89.84334192520532,0.00838725424494177
133,area,30.298342794759968,1541895,12975.882537059297,0.00841554226264388
133,np,4580,1541895,12975.882537059297,0.00841554226264388
133,ai,92.88631039583748,1541895,12975.882537059297,0.00841554226264388
134,area,27.767734806629832,1340274,10108.467502691808,0.00754209027608668
134,np,4344,1340274,10108.467502691808,0.00754209027608668
134,ai,91.89838981164934,1340274,10108.467502691808,0.00754209027608668
139,area,12.067974683544303,10583.146484375,69.12033491868239,0.00653117057585208
139,np,79,10583.146484375,69.12033491868239,0.00653117057585208
139,ai,86.5157292659676,10583.146484375,69.12033491868239,0.00653117057585208
140,area,34.065130574959696,3521301.75,40112.252629206734,0.01139131363258111
140,np,9305,3521301.75,40112.252629206734,0.01139131363258111
140,ai,92.72448146760343,3521301.75,40112.252629206734,0.01139131363258111
141,area,3.8906632653061224,8447.92578125,131.6344491029397,0.01558186618957989
141,np,196,8447.92578125,131.6344491029397,0.01558186618957989
141,ai,79.64321937831872,8447.92578125,131.6344491029397,0.01558186618957989
143,area,NA,0,0,NA
143,np,NA,0,0,NA
143,ai,NA,0,0,NA
144,area,21.089034475234563,2148147.5,12191.614561423276,0.00567540849100132
144,np,9166,2148147.5,12191.614561423276,0.00567540849100132
144,ai,90.48934579177994,2148147.5,12191.614561423276,0.00567540849100132
145,area,21.578109322351178,3841683.5,10085.382537059297,0.00262525076234398
145,np,16026,3841683.5,10085.382537059297,0.00262525076234398
145,ai,91.21117264000985,3841683.5,10085.382537059297,0.00262525076234398
146,area,15.580413398180106,2206358.75,15686.199847881611,0.00710954184032021
146,np,12748,2206358.75,15686.199847881611,0.00710954184032021
146,ai,89.2045771433935,2206358.75,15686.199847881611,0.00710954184032021
147,area,5.977977458508794,536188.5,3721.05967203776,0.00693983491260584
147,np,8074,536188.5,3721.05967203776,0.00693983491260584
147,ai,81.88526556856067,536188.5,3721.05967203776,0.00693983491260584
148,area,1.6509375,2324.807861328125,5.360276662386381,0.00230568588120832
148,np,128,2324.807861328125,5.360276662386381,0.00230568588120832
148,ai,67.53642096107849,2324.807861328125,5.360276662386381,0.00230568588120832
157,area,14.831537965153796,2299096.5,59440.2242588141,0.0258537317849921
157,np,13947,2299096.5,59440.2242588141,0.0258537317849921
157,ai,88.71607214577182,2299096.5,59440.2242588141,0.0258537317849921
158,area,7.2872489082969425,1483001.25,26152.84467648237,0.01763507932072368
158,np,18320,1483001.25,26152.84467648237,0.01763507932072368
158,ai,84.99249734505871,1483001.25,26152.84467648237,0.01763507932072368
159,area,13.696381635581062,1591691.5,19392.85344050481,0.01218380159754877
159,np,10455,1591691.5,19392.85344050481,0.01218380159754877
159,ai,89.67506320757654,1591691.5,19392.85344050481,0.01218380159754877
160,area,16.761518207877693,1755378.625,14633.864958934297,0.00833658605073551
160,np,9419,1755378.625,14633.864958934297,0.00833658605073551
160,ai,90.65776160866103,1755378.625,14633.864958934297,0.00833658605073551
161,area,40.90530597889801,3876667,29663.355568910258,0.00765176776052992
161,np,8530,3876667,29663.355568910258,0.00765176776052992
161,ai,94.03659922915035,3876667,29663.355568910258,0.00765176776052992
162,area,10.439722222222223,601368.4375,1334.6543469551282,0.00221936214761042
162,np,5184,601368.4375,1334.6543469551282,0.00221936214761042
162,ai,88.92178452341803,601368.4375,1334.6543469551282,0.00221936214761042
163,area,20.97270701412567,1914746.875,9841.663567958734,0.00513992930159958
163,np,8212,1914746.875,9841.663567958734,0.00513992930159958
163,ai,91.65479371392847,1914746.875,9841.663567958734,0.00513992930159958
164,area,37.77249568965517,4868060.5,54731.72413361378,0.01124302463652902
164,np,11600,4868060.5,54731.72413361378,0.01124302463652902
164,ai,93.45944827930592,4868060.5,54731.72413361378,0.01124302463652902
165,area,28.13472361809045,435577.84375,5424.337335048578,0.01245319846470859
165,np,1393,435577.84375,5424.337335048578,0.01245319846470859
165,ai,92.08503621180166,435577.84375,5424.337335048578,0.01245319846470859
167,area,17.254755014797762,582945.8125,5270.532323592748,0.00904120453492879
167,np,3041,582945.8125,5270.532323592748,0.00904120453492879
167,ai,89.23573004954874,582945.8125,5270.532323592748,0.00904120453492879
168,area,13.266527027027026,327276.09375,3382.1275754097182,0.01033417240060699
168,np,2220,327276.09375,3382.1275754097182,0.01033417240060699
168,ai,88.85490948775288,327276.09375,3382.1275754097182,0.01033417240060699
172,area,11.468882012377774,1277690.125,9992.524733323316,0.00782077323586054
172,np,10018,1277690.125,9992.524733323316,0.00782077323586054
172,ai,88.17609628972217,1277690.125,9992.524733323316,0.00782077323586054
173,area,21.855166589541877,3148077.75,25470.725830078125,0.00809088207242598
173,np,12966,3148077.75,25470.725830078125,0.00809088207242598
173,ai,91.33587441188766,3148077.75,25470.725830078125,0.00809088207242598
178,area,31.82960345892526,2864871.75,30485.47991786859,0.01064113251068519
178,np,8095,2864871.75,30485.47991786859,0.01064113251068519
178,ai,91.6343769326439,2864871.75,30485.47991786859,0.01064113251068519
179,area,20.388893013837325,2012455.625,14836.349959935897,0.00737226191506006
179,np,8889,2012455.625,14836.349959935897,0.00737226191506006
179,ai,90.37341660026333,2012455.625,14836.349959935897,0.00737226191506006
180,area,8.396417910447761,18763.6875,239.56410256410257,0.01276743191145677
180,np,201,18763.6875,239.56410256410257,0.01276743191145677
180,ai,85.5143701316143,18763.6875,239.56410256410257,0.01276743191145677
181,area,9.477209302325582,9049.8447265625,64.50912319085536,0.00712820221119512
181,np,86,9049.8447265625,64.50912319085536,0.00712820221119512
181,ai,87.0821940739914,9049.8447265625,64.50912319085536,0.00712820221119512
182,area,17.05025909697085,1989337.25,11185.790614983976,0.00562287295177525
182,np,10498,1989337.25,11185.790614983976,0.00562287295177525
182,ai,90.18955599191409,1989337.25,11185.790614983976,0.00562287295177525
183,area,22.015307417691393,5550820,21241.72563601763,0.0038267725554094
183,np,22689,5550820,21241.72563601763,0.0038267725554094
183,ai,91.60239832593778,5550820,21241.72563601763,0.0038267725554094
184,area,19.30970062302775,2652374.25,15709.830259665465,0.00592293122272072
184,np,12359,2652374.25,15709.830259665465,0.00592293122272072
184,ai,90.23361122405564,2652374.25,15709.830259665465,0.00592293122272072
185,area,36.19766050054407,1108284.625,10886.528846153846,0.00982286373065389
185,np,2757,1108284.625,10886.528846153846,0.00982286373065389
185,ai,92.13613630239713,1108284.625,10886.528846153846,0.00982286373065389
187,area,17.229509569377992,320332.46875,1652.2972580347305,0.00515806987809358
187,np,1672,320332.46875,1652.2972580347305,0.00515806987809358
187,ai,90.43252378567853,320332.46875,1652.2972580347305,0.00515806987809358
188,area,21.880677966101693,85916.875,465.5405995295598,0.00541850014365117
188,np,354,85916.875,465.5405995295598,0.00541850014365117
188,ai,89.53952699354673,85916.875,465.5405995295598,0.00541850014365117
196,area,13.586419480222544,1981651.875,73985.63228665866,0.03733533282007903
196,np,13121,1981651.875,73985.63228665866,0.03733533282007903
196,ai,88.9496835184833,1981651.875,73985.63228665866,0.03733533282007903
197,area,16.354660702303732,4063218.25,154696.58102964744,0.03807242720216849
197,np,22355,4063218.25,154696.58102964744,0.03807242720216849
197,ai,90.74340565968032,4063218.25,154696.58102964744,0.03807242720216849
198,area,9.003713733075434,1396876.625,24686.787998297277,0.01767284780665384
198,np,13959,1396876.625,24686.787998297277,0.01767284780665384
198,ai,87.49188343101883,1396876.625,24686.787998297277,0.01767284780665384
199,area,15.217219982196156,3229783.75,20121.85798527644,0.0062300945025426
199,np,19097,3229783.75,20121.85798527644,0.0062300945025426
199,ai,89.69275467226586,3229783.75,20121.85798527644,0.0062300945025426
200,area,18.4801253298153,2801347.25,19267.28789813702,0.00687786489095095
200,np,13644,2801347.25,19267.28789813702,0.00687786489095095
200,ai,90.67824607407444,2801347.25,19267.28789813702,0.00687786489095095
201,area,9.823210808179162,897369.3125,2704.383969037961,0.00301368002155518
201,np,8216,897369.3125,2704.383969037961,0.00301368002155518
201,ai,87.33214780481869,897369.3125,2704.383969037961,0.00301368002155518
202,area,41.574993163561786,5408191.5,19649.36430789263,0.00363325971498838
202,np,11702,5408191.5,19649.36430789263,0.00363325971498838
202,ai,94.52186815673062,5408191.5,19649.36430789263,0.00363325971498838
203,area,20.464023607237824,3504243.25,17315.596410506812,0.00494132261238052
203,np,15419,3504243.25,17315.596410506812,0.00494132261238052
203,ai,91.54090693692007,3504243.25,17315.596410506812,0.00494132261238052
204,area,22.958413405523952,3722285.75,22140.60985076122,0.0059481220244204
204,np,14591,3722285.75,22140.60985076122,0.0059481220244204
204,ai,91.07292885118959,3722285.75,22140.60985076122,0.0059481220244204
205,area,26.741904761904763,337031.4375,2995.063194861779,0.00888659887955342
205,np,1134,337031.4375,2995.063194861779,0.00888659887955342
205,ai,91.7761079771381,337031.4375,2995.063194861779,0.00888659887955342
211,area,12.128867403314974,537531.0625,4377.006532326723,0.00814279738917734
211,np,3982,537531.0625,4377.006532326723,0.00814279738917734
211,ai,88.54790614701942,537531.0625,4377.006532326723,0.00814279738917734
212,area,35.72956039827165,2112431,16825.713053385418,0.00796509474315867
212,np,5323,2112431,16825.713053385418,0.00796509474315867
212,ai,92.8028209765261,2112431,16825.713053385418,0.00796509474315867
214,area,NA,0,0,NA
214,np,NA,0,0,NA
214,ai,NA,0,0,NA
215,area,18.992359855334538,467164.125,4796.156929211739,0.0102665351908427
215,np,2212,467164.125,4796.156929211739,0.0102665351908427
215,ai,90.10172567857346,467164.125,4796.156929211739,0.0102665351908427
216,area,20.293348864298192,1936863.75,19509.11967898638,0.01007253074925191
216,np,8585,1936863.75,19509.11967898638,0.01007253074925191
216,ai,89.44428116979779,1936863.75,19509.11967898638,0.01007253074925191
217,area,20.114294019933553,2421269.75,19314.4661708734,0.00797699891590906
217,np,10836,2421269.75,19314.4661708734,0.00797699891590906
217,ai,90.1037701566128,2421269.75,19314.4661708734,0.00797699891590906
218,area,14.41964125560538,749933.1875,9634.50912084335,0.0128471566286608
218,np,4683,749933.1875,9634.50912084335,0.0128471566286608
218,ai,89.20554203797391,749933.1875,9634.50912084335,0.0128471566286608
219,area,13.85656891495601,104958.171875,1648.3178304036458,0.01570452115311908
219,np,682,104958.171875,1648.3178304036458,0.01570452115311908
219,ai,88.29643428626018,104958.171875,1648.3178304036458,0.01570452115311908
220,area,6.48713545816733,181168.40625,2518.5152697440903,0.01390151473910253
220,np,2510,181168.40625,2518.5152697440903,0.01390151473910253
220,ai,84.62049879912573,181168.40625,2518.5152697440903,0.01390151473910253
221,area,7.929618091366862,2904864.75,21288.68891476362,0.00732863342940962
221,np,32966,2904864.75,21288.68891476362,0.00732863342940962
221,ai,84.897771189563,2904864.75,21288.68891476362,0.00732863342940962
222,area,16.48594720839025,4157429.5,22690.7642978766,0.00545788312174063
222,np,22693,4157429.5,22690.7642978766,0.00545788312174063
222,ai,89.77479306469792,4157429.5,22690.7642978766,0.00545788312174063
223,area,18.720121387283235,2158705.75,11859.76938726963,0.00549392588001844
223,np,10380,2158705.75,11859.76938726963,0.00549392588001844
223,ai,90.4187761823465,2158705.75,11859.76938726963,0.00549392588001844
224,area,32.52621449851043,1819976.25,14256.779872796476,0.00783349775734517
224,np,5035,1819976.25,14256.779872796476,0.00783349775734517
224,ai,92.53480700781824,1819976.25,14256.779872796476,0.00783349775734517
225,area,8.79052060737527,45022.64453125,91.2848977309007,0.00202753300436495
225,np,461,45022.64453125,91.2848977309007,0.00202753300436495
225,ai,86.82569257717925,45022.64453125,91.2848977309007,0.00202753300436495
226,area,4.875,29877.662109375,67.72624177199144,0.00226678518299262
226,np,552,29877.662109375,67.72624177199144,0.00226678518299262
226,ai,79.8449221246678,29877.662109375,67.72624177199144,0.00226678518299262
235,area,69.37648464163823,903963.125,38048.32431578025,0.04209057124512712
235,np,1172,903963.125,38048.32431578025,0.04209057124512712
235,ai,94.98872835076021,903963.125,38048.32431578025,0.04209057124512712
236,area,121.94988289962825,7287213.5,344667.7243589744,0.04729760207505576
236,np,5380,7287213.5,344667.7243589744,0.04729760207505576
236,ai,96.20392927702066,7287213.5,344667.7243589744,0.04729760207505576
237,area,13.855294346978557,3553564.5,102171.8515625,0.02875193388568013
237,np,23085,3553564.5,102171.8515625,0.02875193388568013
237,ai,90.26126848343785,3553564.5,102171.8515625,0.02875193388568013
238,area,15.289065824696273,2473920.5,30882.66609074519,0.0124832896169239
238,np,14569,2473920.5,30882.66609074519,0.0124832896169239
238,ai,90.61723673190582,2473920.5,30882.66609074519,0.0124832896169239
239,area,17.064142394822007,2108050.5,17612.779947916668,0.00835500854837996
239,np,11124,2108050.5,17612.779947916668,0.00835500854837996
239,ai,90.28749919045887,2108050.5,17612.779947916668,0.00835500854837996
240,area,27.034886058981233,4033372.75,20599.53039863782,0.00510727167446594
240,np,13428,4033372.75,20599.53039863782,0.00510727167446594
240,ai,92.87111197759994,4033372.75,20599.53039863782,0.00510727167446594
241,area,21.091979094076656,3025219.25,19629.955603966348,0.0064887712201244
241,np,12915,3025219.25,19629.955603966348,0.0064887712201244
241,ai,92.51520433830673,3025219.25,19629.955603966348,0.0064887712201244
242,area,19.04535491419657,1626779.375,6594.856376452323,0.00405393409690378
242,np,7692,1626779.375,6594.856376452323,0.00405393409690378
242,ai,92.06393366726776,1626779.375,6594.856376452323,0.00405393409690378
243,area,7.455652592711511,1031655.625,3231.2965400891426,0.00313214648549911
243,np,12458,1031655.625,3231.2965400891426,0.00313214648549911
243,ai,84.89280435145274,1031655.625,3231.2965400891426,0.00313214648549911
244,area,17.68031277050032,3404894.25,24007.983673878207,0.00705102182655987
244,np,17329,3404894.25,24007.983673878207,0.00705102182655987
244,ai,90.50017774215587,3404894.25,24007.983673878207,0.00705102182655987
245,area,55.17052170552621,4757533.5,46903.22658754006,0.00985872755021905
245,np,7763,4757533.5,46903.22658754006,0.00985872755021905
245,ai,94.7781626829767,4757533.5,46903.22658754006,0.00985872755021905
246,area,45.405,330845.5,3448.992455115685,0.01042478273126182
246,np,656,330845.5,3448.992455115685,0.01042478273126182
246,ai,94.40562509742672,330845.5,3448.992455115685,0.01042478273126182
250,area,64.23718156085756,1766451.75,14953.861127804486,0.00846547952855462
250,np,2473,1766451.75,14953.861127804486,0.00846547952855462
250,ai,95.28276426691522,1766451.75,14953.861127804486,0.00846547952855462
251,area,62.31866367713004,3086343.75,24874.14416816907,0.00805942117373318
251,np,4460,3086343.75,24874.14416816907,0.00805942117373318
251,ai,95.77884634543867,3086343.75,24874.14416816907,0.00805942117373318
252,area,56.977,56931.296875,788.6884262867463,0.01385333673354417
252,np,90,56931.296875,788.6884262867463,0.01385333673354417
252,ai,94.09919278085233,56931.296875,788.6884262867463,0.01385333673354417
253,area,21.206257465162572,1065401.875,14652.312757443158,0.01375285054519277
253,np,4521,1065401.875,14652.312757443158,0.01375285054519277
253,ai,90.25542916770223,1065401.875,14652.312757443158,0.01375285054519277
254,area,26.037919867137223,4180328.5,26675.372880984574,0.00638116666692212
254,np,14451,4180328.5,26675.372880984574,0.00638116666692212
254,ai,91.52995003083439,4180328.5,26675.372880984574,0.00638116666692212
255,area,22.99508412424504,3552970.75,22604.72746394231,0.00636220477298956
255,np,13908,3552970.75,22604.72746394231,0.00636220477298956
255,ai,91.02526831758395,3552970.75,22604.72746394231,0.00636220477298956
256,area,21.993909888116114,808147.25,7869.41146459335,0.00973759604402953
256,np,3307,808147.25,7869.41146459335,0.00973759604402953
256,ai,91.2733275111334,808147.25,7869.41146459335,0.00973759604402953
257,area,22.423499999999997,4832.3115234375,48.36949497614151,0.01000959783771008
257,np,20,4832.3115234375,48.36949497614151,0.01000959783771008
257,ai,91.12377850162866,4832.3115234375,48.36949497614151,0.01000959783771008
259,area,10.79156512017887,644689.4375,6695.726697090345,0.01038597238858957
259,np,5367,644689.4375,6695.726697090345,0.01038597238858957
259,ai,87.54151208625022,644689.4375,6695.726697090345,0.01038597238858957
260,area,14.53760924252306,5199448,34965.214668469554,0.00672479360664238
260,np,32199,5199448,34965.214668469554,0.00672479360664238
260,ai,89.02391921506366,5199448,34965.214668469554,0.00672479360664238
261,area,25.653170116102977,5081735.5,36694.52974759616,0.00722086573525838
261,np,17829,5081735.5,36694.52974759616,0.00722086573525838
261,ai,92.23736098543233,5081735.5,36694.52974759616,0.00722086573525838
262,area,26.938321591380024,4333638.5,33959.01685196314,0.00783614435121045
262,np,14478,4333638.5,33959.01685196314,0.00783614435121045
262,ai,92.12165084882564,4333638.5,33959.01685196314,0.00783614435121045
263,area,30.800106466532856,3919985.25,28872.65840344551,0.00736550179709107
263,np,11459,3919985.25,28872.65840344551,0.00736550179709107
263,ai,92.92784963608774,3919985.25,28872.65840344551,0.00736550179709107
264,area,22.612845674740484,1815262.875,8554.919374123598,0.00471277162770356
264,np,7225,1815262.875,8554.919374123598,0.00471277162770356
264,ai,90.79194900222524,1815262.875,8554.919374123598,0.00471277162770356
265,area,35.37128195763331,1075898.75,9348.838363256207,0.00868932914296648
265,np,2738,1075898.75,9348.838363256207,0.00868932914296648
265,ai,93.19994549017218,1075898.75,9348.838363256207,0.00868932914296648
275,area,57.76567998807038,4304639,202519.82932692303,0.04704687880375638
275,np,6706,4304639,202519.82932692303,0.04704687880375638
275,ai,93.98022133325276,4304639,202519.82932692303,0.04704687880375638
276,area,16.193915014164304,3811863.5,104955.5078125,0.02753391033348912
276,np,21180,3811863.5,104955.5078125,0.02753391033348912
276,ai,89.16663636574857,3811863.5,104955.5078125,0.02753391033348912
277,area,18.584454987271464,2676844,52675.808253361625,0.01967832576472952
277,np,12963,2676844,52675.808253361625,0.01967832576472952
277,ai,91.20189582282377,2676844,52675.808253361625,0.01967832576472952
278,area,15.373069486404834,848062.625,9536.5882036258,0.01124514619852018
278,np,4965,848062.625,9536.5882036258,0.01124514619852018
278,ai,91.01527456442703,848062.625,9536.5882036258,0.01124514619852018
279,area,23.90513469298724,2436500.5,16256.285919971957,0.00667198136014006
279,np,9169,2436500.5,16256.285919971957,0.00667198136014006
279,ai,93.12588620209785,2436500.5,16256.285919971957,0.00667198136014006
280,area,39.50069049553209,4862161.5,52892.987379807695,0.01087849249347387
280,np,11079,4862161.5,52892.987379807695,0.01087849249347387
280,ai,95.14724258921129,4862161.5,52892.987379807695,0.01087849249347387
281,area,19.184701471012403,2217396,13421.077993539664,0.00605263019935981
281,np,10401,2217396,13421.077993539664,0.00605263019935981
281,ai,91.92965138924808,2217396,13421.077993539664,0.00605263019935981
282,area,34.3267334011105,4877862.5,12221.228956956127,0.00250544761295672
282,np,12787,4877862.5,12221.228956956127,0.00250544761295672
282,ai,93.93410986885257,4877862.5,12221.228956956127,0.00250544761295672
283,area,35.08350832012678,5904781,27856.761505909457,0.00471766209549676
283,np,15144,5904781,27856.761505909457,0.00471766209549676
283,ai,93.65272231359162,5904781,27856.761505909457,0.00471766209549676
284,area,83.13566138917261,7234242,43884.194536258015,0.00606617729075942
284,np,7832,7234242,43884.194536258015,0.00606617729075942
284,ai,95.95393226732448,7234242,43884.194536258015,0.00606617729075942
285,area,17.24397951441578,505145.0625,5192.971987993289,0.01028015984614971
285,np,2636,505145.0625,5192.971987993289,0.01028015984614971
285,ai,91.0623857431208,505145.0625,5192.971987993289,0.01028015984614971
287,area,42.89348571428572,834563.3125,11998.95294971955,0.01437752267563229
287,np,1750,834563.3125,11998.95294971955,0.01437752267563229
287,ai,94.6031004895415,834563.3125,11998.95294971955,0.01437752267563229
288,area,25.68,80562.1484375,1162.5796538132888,0.0144308422300234
288,np,282,80562.1484375,1162.5796538132888,0.0144308422300234
288,ai,91.97243701671239,80562.1484375,1162.5796538132888,0.0144308422300234
289,area,16.046350148368028,180448.078125,2902.8921336638623,0.01608713245287639
289,np,1011,180448.078125,2902.8921336638623,0.01608713245287639
289,ai,88.47933314426483,180448.078125,2902.8921336638623,0.01608713245287639
290,area,36.73998799519808,1020172.6875,18737.8721194145,0.01836735324225635
290,np,2499,1020172.6875,18737.8721194145,0.01836735324225635
290,ai,92.995737077418,1020172.6875,18737.8721194145,0.01836735324225635
291,area,88.06695652173913,2746355.5,40005.36758814102,0.0145667112608477
291,np,2806,2746355.5,40005.36758814102,0.0145667112608477
291,ai,96.00349771844752,2746355.5,40005.36758814102,0.0145667112608477
292,area,33.14357303611617,3436989.25,45217.1734775641,0.01315604157841462
292,np,9331,3436989.25,45217.1734775641,0.01315604157841462
292,ai,91.80566725231031,3436989.25,45217.1734775641,0.01315604157841462
293,area,23.510397779833486,4235452.5,19692.241536458332,0.00464938316188372
293,np,16215,4235452.5,19692.241536458332,0.00464938316188372
293,ai,90.75869596359618,4235452.5,19692.241536458332,0.00464938316188372
294,area,6.1025274725274725,92629.9609375,210.0588897802891,0.00226772080711576
294,np,1365,92629.9609375,210.0588897802891,0.00226772080711576
294,ai,79.06136010102927,92629.9609375,210.0588897802891,0.00226772080711576
296,area,46.708269230769226,432037.5625,4972.579489683493,0.01150959990818736
296,np,832,432037.5625,4972.579489683493,0.01150959990818736
296,ai,93.32760426270688,432037.5625,4972.579489683493,0.01150959990818736
297,area,23.81091524426133,2697868.5,33025.61693709936,0.01224137386129062
297,np,10194,2697868.5,33025.61693709936,0.01224137386129062
297,ai,91.21610052607454,2697868.5,33025.61693709936,0.01224137386129062
298,area,27.436198144395863,5718580,47308.477989783656,0.00827276666406409
298,np,18754,5718580,47308.477989783656,0.00827276666406409
298,ai,91.74635949990397,5718580,47308.477989783656,0.00827276666406409
299,area,21.05929608029296,5174950,44968.394230769234,0.00868962873665817
299,np,22119,5174950,44968.394230769234,0.00868962873665817
299,ai,90.7238714983722,5174950,44968.394230769234,0.00868962873665817
300,area,26.29700680272109,4640478,37501.81817157451,0.0080814558697562
300,np,15876,4640478,37501.81817157451,0.0080814558697562
300,ai,91.12214496797033,4640478,37501.81817157451,0.0080814558697562
301,area,34.02279843326303,6274884.5,36145.742362780446,0.00576038369515493
301,np,16595,6274884.5,36145.742362780446,0.00576038369515493
301,ai,93.2599852557543,6274884.5,36145.742362780446,0.00576038369515493
302,area,89.26481714510422,7566059.5,42589.3938301282,0.0056290059350086
302,np,7629,7566059.5,42589.3938301282,0.0056290059350086
302,ai,97.13553668529455,7566059.5,42589.3938301282,0.0056290059350086
303,area,36.17297112578713,5234518,34478.44815454727,0.00658674746262163
303,np,13022,5234518,34478.44815454727,0.00658674746262163
303,ai,93.40790539839233,5234518,34478.44815454727,0.00658674746262163
304,area,27.78116091314031,2217164.75,19751.08790314503,0.00890826353934457
304,np,7184,2217164.75,19751.08790314503,0.00890826353934457
304,ai,93.0077621838173,2217164.75,19751.08790314503,0.00890826353934457
314,area,69.88810236768802,4460617.5,191029.6838942308,0.04282583832714434
314,np,5744,4460617.5,191029.6838942308,0.04282583832714434
314,ai,94.69742067719953,4460617.5,191029.6838942308,0.04282583832714434
315,area,60.26708122270742,7668381,263089.7239583333,0.03430837929914193
315,np,11450,7668381,263089.7239583333,0.03430837929914193
315,ai,94.35469929518302,7668381,263089.7239583333,0.03430837929914193
316,area,59.10368888888888,6649877,188605.5680088141,0.02836226414545924
316,np,10125,6649877,188605.5680088141,0.02836226414545924
316,ai,94.88069514183672,6649877,188605.5680088141,0.02836226414545924
317,area,35.93408963855422,4143148,57414.09202223558,0.01385760103723921
317,np,10375,4143148,57414.09202223558,0.01385760103723921
317,ai,93.62557638315351,4143148,57414.09202223558,0.01385760103723921
318,area,30.884139141205615,4988372.5,61174.5719150641,0.01226343299644605
318,np,14532,4988372.5,61174.5719150641,0.01226343299644605
318,ai,92.95763458327177,4988372.5,61174.5719150641,0.01226343299644605
319,area,70.70856739191862,5561537.5,75823.57892628205,0.01363356426640691
319,np,7078,5561537.5,75823.57892628205,0.01363356426640691
319,ai,95.51772045492673,5561537.5,75823.57892628205,0.01363356426640691
320,area,42.907331198536134,5209564.5,30297.442407852563,0.00581573419579555
320,np,10930,5209564.5,30297.442407852563,0.00581573419579555
320,ai,93.74780890124629,5209564.5,30297.442407852563,0.00581573419579555
321,area,18.637617645484234,3869316.25,13393.136549729566,0.00346137035186244
321,np,18679,3869316.25,13393.136549729566,0.00346137035186244
321,ai,90.28202868629317,3869316.25,13393.136549729566,0.00346137035186244
322,area,15.445279219868107,2445267.75,12023.787027994793,0.00491716583101985
322,np,14254,2445267.75,12023.787027994793,0.00491716583101985
322,ai,90.39259403642563,2445267.75,12023.787027994793,0.00491716583101985
323,area,25.458695198329853,3252139.75,19319.554030198316,0.0059405669852282
323,np,11496,3252139.75,19319.554030198316,0.0059405669852282
323,ai,92.93567730796443,3252139.75,19319.554030198316,0.0059405669852282
324,area,37.91039541606442,4081279.25,28939.802077073316,0.00709086546260546
324,np,9686,4081279.25,28939.802077073316,0.00709086546260546
324,ai,93.88286752684724,4081279.25,28939.802077073316,0.00709086546260546
325,area,13.707882447665055,1703680.5,15225.99934739333,0.00893712133665516
325,np,11178,1703680.5,15225.99934739333,0.00893712133665516
325,ai,90.19262126928182,1703680.5,15225.99934739333,0.00893712133665516
326,area,35.116109191430546,5645903.5,56314.0680088141,0.00997432350886162
326,np,14470,5645903.5,56314.0680088141,0.00997432350886162
326,ai,92.98427300652334,5645903.5,56314.0680088141,0.00997432350886162
327,area,39.510259590424,4567094,33792.99717047276,0.00739923399222191
327,np,10401,4567094,33792.99717047276,0.00739923399222191
327,ai,93.23531770412005,4567094,33792.99717047276,0.00739923399222191
328,area,54.07189922480646,1395686.875,7559.672954852765,0.00541645342538079
328,np,2322,1395686.875,7559.672954852765,0.00541645342538079
328,ai,94.76982667365439,1395686.875,7559.672954852765,0.00541645342538079
