gridid,forest_px_sum,dist_px_sum,rate
417,7675190,41440.94961939102,0.0053993385987045305
418,4530697.5,39550.0701559996,0.008729355724146138
419,2444830.75,19569.168914012418,0.008004304148257469
420,1275000.25,12419.138321314103,0.009740498734266212
421,1508212.75,22714.66642878606,0.015060651376131159
422,318662.375,6746.872635278946,0.02117247960409178
438,1044289.75,7764.823949569311,0.007435507194788908
439,2087506.75,11917.718737479969,0.0057090683598891205
440,3630287.25,30942.22303185096,0.008523353911415952
441,2651442.75,12487.863118489584,0.004709836981579023
442,2598213.5,16631.245517828527,0.006401031138445138
443,5068014.5,21566.00604717548,0.004255316563750061
444,4381916,20533.593599759617,0.004685985217370579
445,4175359.5,21711.280611478367,0.0051998589849516835
446,4123575,22871.06994941907,0.005546417841173998
447,5270316,40492.821739783656,0.007683186689333933
448,6617076.5,48089.408879206734,0.007267470593578106
449,7513316,53436.00961538462,0.007112173854445176
450,7703890,42803.09958433494,0.005556037220720303
451,5096753,17524.28748497596,0.003438323867171111
452,4179019.75,41118.113243689906,0.00983917657811737
453,2630628.75,32912.73084435096,0.012511355258453311
454,1026423,22135.85624499199,0.021566017368075334
455,1219787.25,7442.336935972556,0.0061013401607309435
456,7374563.5,43040.96177634215,0.005836408049960129
457,7508779.5,54848.9143379407,0.007304637769419212
458,7081951.5,41399.136067708336,0.005845724313094821
459,5648401,36798.43176582532,0.0065148405302359585
460,539852.625,14703.280476888021,0.027235730264140185
461,2045016.625,24133.49708283253,0.011801125129157583
462,538131.0625,9610.569103925656,0.017859160664834613
476,187916.578125,1802.034912109375,0.00958954728789645
477,756828.875,3518.52787898137,0.004649040219271985
478,2262106.5,15754.441356169871,0.006964500281560515
479,3437794.75,25617.31883513622,0.007451671986856172
480,3152570,13963.253443008814,0.00442916523439886
481,4244460.5,22031.82881360176,0.005190725373366477
482,4419069.5,19595.31676933093,0.00443426308849203
483,5086018,22819.860251402242,0.004486783226367316
484,4630486.5,21039.01153094952,0.004543585545697957
485,4406491.5,20485.64579577324,0.0046489697746547876
486,5456901.5,35509.85717147436,0.006507329694603129
487,5949342,35385.785807291664,0.005947848654068242
488,7150218,61980.37184495192,0.008668319182009825
489,8655856,81587.2526542468,0.009425671205048558
490,5810528.5,39126.307091346156,0.006733691623979842
491,3625477.5,37291.235414162664,0.01028588245663162
492,1893885.875,31908.090920472758,0.016847948095326894
493,1514763,38335.25979066506,0.025307760877883247
494,739959.375,8483.905489408053,0.011465366580980277
495,6693070.5,38384.71827423878,0.005734993867797864
496,2967689.75,15326.35067983774,0.0051644046281582295
497,5833591.5,45685.802308693914,0.007831505224302029
498,6795471.5,43887.249198717946,0.006458308183430384
499,904161.9375,19592.416514861277,0.02166914542878695
500,566698.5,8906.340732672275,0.015716189001157187
501,227506.6875,3567.3727000309873,0.015680298189172954
503,368.471923828125,0.5128205128205128,0.0013917492206535651
504,2318124.25,9616.646885016025,0.004148460499913249
505,119094.234375,556.5613681108524,0.004673285579538387
514,302278.53125,1563.1919719989482,0.005171362867004628
515,1716899.125,15621.221479366986,0.009098508614690444
516,873198.875,3829.619913736979,0.004385736197538023
517,2087675,15258.727889623397,0.0073089575195484915
518,2202577.75,14635.522598657853,0.0066447246180789095
519,3283036.25,14337.247771434295,0.004367069590362974
520,3238479,11412.522248096955,0.003524037749850147
521,4581900,17792.59564052484,0.003883235260596006
522,6247097.5,42726.081380208336,0.006839349214608598
523,5466716,27067.2464443109,0.004951280886790333
524,4233728.5,21745.34447616186,0.0051362160979764905
525,3373819.75,22477.25294220753,0.0066622566135038875
526,3127541.5,18823.63072165465,0.006018666969456568
527,4140292,28608.71068709936,0.006909829231150692
528,6240473.5,43111.24551782852,0.006908329234605119
529,4183749,31261.016451322117,0.007472010498555749
530,1823559.25,15736.806477864584,0.008629720409613554
531,3968687.25,26655.69666466346,0.00671650220476896
532,3318086.25,29407.74888571715,0.008862864515868794
533,1532894.75,28660.904935396633,0.01869724254414508
534,2715089.25,14760.617932441906,0.005436512973723389
535,6028558,45878.53956330128,0.00761020123938449
536,8946211,81537.57907652244,0.009114202546365432
537,3455508.75,14922.281850961539,0.004318403723029652
538,2049518.75,14227.995445838342,0.006942115287229425
539,496168.125,3227.265688382662,0.0065043793137309295
540,43938.1328125,261.63847360855493,0.005954701687599278
541,58148.5390625,360.30985162197015,0.006196369804488072
542,8765.1923828125,43.1025641025641,0.004917469260239297
543,77763.296875,281.84866489508215,0.00362444335851832
544,419828.28125,1128.4302462064302,0.002687837615052119
545,10038.01953125,81.35897435897436,0.00810508229294539
552,9395.3330078125,45.91347342271071,0.004886838325425217
553,1899866.5,12882.217936197916,0.006780591129007178
554,1398033.5,6826.916328625802,0.004883227997487758
555,980926.75,3777.979777018229,0.003851439240512331
556,1613764.625,8789.302665514824,0.005446458875943463
557,2588033.25,10483.356025891426,0.004050703763520591
558,2618884,8758.048378186348,0.0033441910287688756
559,1840984.125,9894.916097005209,0.005374797078712023
560,3872705.75,18197.59754356971,0.004698936278226072
561,3765346.75,18809.4700771234,0.00499541511737887
562,5103162,30457.273462540063,0.005968314049708801
563,4043810.75,18776.09785657051,0.00464316928198742
564,4047155.5,21206.516689202723,0.005239857151325844
565,4584589,22901.89439352965,0.004995408398338357
566,5922597,55425.23096955128,0.00935826478984663
567,4612398,50107.9944160657,0.01086376206391246
568,3055587,33667.42482972756,0.011018316555780465
569,4921439.5,30171.836939102563,0.0061306934564780416
570,7668058,45960.32004957933,0.0059937366213947945
571,6800735,50448.55505058093,0.007418103344797427
572,3760304.5,18000.62054286859,0.004787011409014507
573,6509197,31015.81537960737,0.00476492190658961
574,8380316.5,51863.077824519234,0.0061886776978553534
575,4608721.5,29675.356219951922,0.0064389562745225375
576,964584,5068.077738444011,0.00525415903482124
577,1157271.5,6830.929935553135,0.005902616573166396
578,592228.4375,1847.8938363882212,0.003120238271888491
579,79879.5703125,233.80790818043243,0.0029270050810957463
580,99503.453125,458.5961360442333,0.004608846443430736
581,254436.75,1441.4314426519932,0.005665185719641495
582,20245,437.64102564102564,0.0216172400909373
583,0.5388270616531372,0,0
584,88.980499267578125,0,0
594,507630.59375,4100.7723545172275,0.00807826085544559
595,296526.6875,917.8116271190154,0.0030952075000636003
596,1483673.25,5506.531782101362,0.0037114181185792508
597,1260619,4247.7488669371,0.0033695738894440742
598,2345968.5,12307.189603365385,0.005246101813969533
599,5736272,61111.56564252805,0.010653533452131984
600,5498013,41083.11757562099,0.007472357299922898
601,4261070.5,28778.264329176684,0.006753763949499705
602,5074306.5,25897.490509815707,0.005103651210232513
603,4880166.5,33460.78183218149,0.0068564836532076295
604,5881579,47564.30931991186,0.008086996590526432
605,4276851.5,43388.02123397436,0.010144851004056222
606,3049898,32696.72112880609,0.0107205949604892
607,4798365,39937.96108774038,0.008323243664819242
608,4197961.5,41047.690630008015,0.009778005498623085
609,5904627.5,43676.56233097957,0.007397005540312166
610,5799692.5,26487.92670773237,0.004567126051550556
611,6786842,18555.422627522395,0.0027340289677470603
612,5582851.5,28295.247783954328,0.00506824295504803
613,3126499,14606.07552709335,0.0046717032460568035
614,1415992.125,4218.54876552484,0.002979217674339001
615,1689788.25,6934.4376565004,0.004103731728813004
616,1655760.125,5668.4589280348555,0.00342347834233226
617,1046657.5,4108.744151580028,0.003925586117311564
618,157109.328125,581.8106321677184,0.003703221438925738
619,91989.3046875,365.5513133513622,0.003973845813849654
620,97891.4140625,371.13737722543567,0.0037913169482716672
621,61881.90234375,464.811281644381,0.007511263617307433
622,52455.75390625,230.07462721604568,0.004386070356118411
623,4134.384765625,10.461538461538462,0.0025303736963526125
630,53870.1484375,123.44588587834285,0.0022915453077238953
631,385869.9375,1173.3711946927583,0.0030408463595139705
632,220311.296875,1075.8221662472456,0.004883191109612706
633,367315.71875,2000.9776572203025,0.005447568821802027
634,327262.71875,1213.4831284743088,0.0037079785106879327
635,433051.15625,2327.913805839343,0.0053756092605729945
636,605399.1875,1964.2759321163862,0.0032445962476888627
637,1253257.375,6614.648900741186,0.005277965270893527
638,2576256,23779.12980769231,0.009230111373905508
639,3168845.25,23826.364401792867,0.007518942239856259
640,6639732.5,93340.55165765225,0.014057878334353418
641,4701944,34101.876236353164,0.00725271850033798
642,3629362.5,26236.88331330128,0.0072290611128817475
643,2245979.5,13986.91480118189,0.0062275344904892905
644,4028582.5,31877.913248697918,0.00791293544285066
645,5062343.5,46307.75863882212,0.009147494364778313
646,2802024.5,20217.65196814904,0.0072153730162420205
647,3818389.5,42113.49676357171,0.011029125437195895
648,4288299,39135.12755408654,0.009126025856426181
649,2686034.5,19991.74894831731,0.0074428489091697475
650,4332305,35014.38043995393,0.008082159598632583
651,3701559.75,22303.51960637019,0.00602543822408113
652,2597721.5,16091.172475961539,0.006194340877558098
653,1471547,8457.316456330129,0.005747228227389359
654,1344055.375,5285.485526842948,0.003932490896696089
655,1072765.75,3398.053429236779,0.0031675633093588033
656,1156065.375,4143.424147385817,0.0035840742547849575
657,1482215.125,6177.0133713942305,0.004167420280098835
658,756450.375,2679.7374400603467,0.0035425158458812934
659,430798.28125,1646.9356384277344,0.003822985629489984
660,175367.625,535.9386553642078,0.00305608663722399
661,218458.40625,543.1898504403921,0.0024864680639424563
662,109636.234375,214.90459774702023,0.0019601603335988368
670,240481.125,1398.6090463491587,0.005815878673842526
671,944619.9375,4426.529982346755,0.004686043356296145
672,969687.6875,2865.6849451309595,0.0029552658882563768
673,1755729.125,6780.346072465945,0.003861840631290972
674,584015.4375,1963.8330993652344,0.0033626390216187295
675,976.5159912109376,2.5384615384615383,0.0025995084169729735
676,327565.84375,3362.4720552884614,0.010265026465502668
677,2040782.75,23162.83393429487,0.01134997536327415
678,2474501.25,20352.40254407051,0.008224850379069525
679,2023070.375,14076.713241185897,0.006958093705062483
680,3618946.5,25023.277750651043,0.006914519944036488
681,3283057.5,35012.00485777244,0.010664450701144417
682,3399753,27824.79936648638,0.008184359089171001
683,5159649.5,51407.37869340945,0.00996334706328588
684,6417471,84358.26622596153,0.013145095042262214
685,3163240,36698.12111879006,0.011601434326446954
686,3046596.25,33639.53988882212,0.011041679674102571
687,3381579,30037.804837740383,0.00888277483321856
688,4222437,34887.186154096555,0.008262334323542673
689,2535905,12004.301917442908,0.004733734866819896
690,3185667.25,18814.312274639422,0.005905925132211916
691,3291128.25,25828.47032752404,0.007847907576231354
692,4042637.25,39559.218800080125,0.009785498018670888
693,3978202.5,37081.6572265625,0.009321209070318191
694,2773394,29806.81482872596,0.010747414477973906
695,1803104.625,8356.390775240385,0.004634445865968751
696,1640586.5,9767.082870092147,0.0059534092655840745
697,667500,3045.4768723707934,0.004562512168345758
698,713988.75,2617.601884890825,0.0036661668477140923
699,451316.125,846.1084876427284,0.0018747579374495612
700,496557.53125,951.8251266479492,0.0019168476294214886
701,875104.625,2241.8986002604165,0.002561863503190166
702,101958.0390625,374.78783592811,0.0036759027475838963
706,192598.234375,1221.3147473457532,0.0063412561974362765
707,40627.39453125,140.7948717948718,0.003465515655614451
709,379881.25,2735.8150321764824,0.007201763793755239
710,2056597.25,20305.2321088742,0.009873217572800994
711,1125902.75,3509.112594213241,0.0031167102080648097
712,380445.09375,989.8191723945813,0.002601739879565949
713,613448.875,5697.24592159956,0.009287238356414883
714,152226.953125,854.0566736857096,0.005610416921268913
716,724552.125,9289.49075395633,0.012821010985174228
717,1919735.5,26896.03899989984,0.014010283708302441
718,1981931.125,18332.530169364734,0.009249832114809103
719,3552268.25,29143.60064853766,0.008204222935173226
720,3953030.5,31932.47498497596,0.008077973338423763
721,3541350,27744.171875,0.007834349012382284
722,4367033.5,29879.12895633013,0.006841973837922271
723,5844377,70393.91115785256,0.012044724554533795
724,3308766.5,39932.087840544875,0.012068572333691385
725,2116394.5,22472.879795172277,0.010618473916451907
726,2306825,19878.469031700723,0.008617241893815405
727,3547679.25,23349.293920272437,0.006581568477554006
728,2877696.75,16324.05153871194,0.005672610061748841
729,4019512.75,31101.15259415064,0.007737542963173992
730,4867719.5,50157.25888922276,0.010304056938618331
731,5951973,86929.50796274039,0.01460515831687079
732,7257912.5,87265.2838666867,0.012023468713171549
733,6091615,70911.64763621795,0.011640861682200526
734,2887965,21664.252053285258,0.00750156322991631
735,1582206.5,3960.6898005558896,0.0025032698327025517
736,1829633.25,8158.098488832132,0.004458870917891404
737,1953122.875,7018.893667367788,0.0035936774676133924
738,1975640.125,6489.478875575922,0.0032847474565115557
739,1629559.625,9425.040474133613,0.005783796020433198
740,1114874.375,8834.170798277244,0.007923915910505383
741,83977.546875,471.4604422984979,0.005614124963667533
745,1063161.25,9834.391157101361,0.009250140707349296
746,1159078.75,15374.71392978766,0.013264598224915831
747,847058.3125,9441.324171799879,0.011146014427194324
748,139077.390625,1371.526116004357,0.009861603743360833
749,1560062.5,15632.917677659254,0.010020699605085856
750,1041756.875,4401.54986728766,0.0042251219770329425
751,617386.625,2001.5421956380208,0.0032419591137693026
752,79200.921875,301.36675927577875,0.0038050915588004794
755,34484.9609375,747.9995420407026,0.02169060140147368
756,103785.3671875,1990.0018780048076,0.019174204725890157
757,542241.9375,6707.43707431891,0.012369823524243567
758,1888510.5,13108.559833233174,0.006941216283008844
759,2228024.25,13792.4563676883,0.006190442661334723
760,2723704.75,18751.64960186298,0.0068846117046508
761,2769587.25,23713.795309995992,0.008562212766539849
762,4960963,58108.552684294875,0.011713159861158987
763,5258711,70194.94541266025,0.013348317755560299
764,3893123,41858.57717347756,0.01075192773859895
765,3975844,34388.67102363782,0.008649401491516724
766,4003309.5,39289.360526842946,0.009814220091362645
767,3623162.25,24522.406235523715,0.006768232980878434
768,4678228.5,27577.220365084133,0.0058947997869458774
769,5690275,48521.61801382212,0.008527113015420541
770,5196098,53100.99424078526,0.010219398140832843
771,6421902,66206.1279296875,0.01030942669783617
772,5086106,52434.85171274038,0.010309429593630251
773,3514416.5,30929.87885616987,0.00880085751252587
774,2970386.25,18903.065329527242,0.006363840840404928
775,1564633.5,6179.454871544471,0.003949458369352612
776,796062.3125,3003.796361678686,0.003773318136673737
777,377641.875,2410.056711832682,0.006381857710648964
778,216918.59375,719.703869159405,0.003317852364416801
779,154396.75,373.79342181865985,0.002420992811174198
780,1815.4312744140625,3.128205128205128,0.0017231195541757803
784,70450.515625,550.5581547663762,0.00781482079843012
785,1187787,11219.110850798777,0.009445389493906548
786,1065954.125,10433.099596854969,0.009787569044638735
787,227949.09375,2027.7092997233074,0.008895447954476929
788,34639.7578125,278.8393840300731,0.008049692077507884
789,730386.375,5531.573495718149,0.007573489436626128
790,805910.5,5367.230665940505,0.006659834641614056
791,66304.21875,522.1579591800005,0.007875184551209276
796,24594.953125,354.98548986972907,0.014433265559221474
797,888198.4375,8084.281891651643,0.00910188709001376
798,395457.75,2863.865979316907,0.00724190126332562
799,712143.4375,5616.492162459936,0.007886742848009373
800,218581.5625,1466.9746422400842,0.0067113375229902305
801,666784.125,8137.798959585337,0.01220454815055073
802,4840276,65987.18644831731,0.013632938792812086
803,2428575.25,20514.680394881812,0.008447208047138673
804,3672374.25,33339.373572716344,0.009078424829037058
805,3807200.25,27155.4345703125,0.007132652024361603
806,4212204.5,29537.919646434293,0.007012460968225615
807,4787875.5,37356.314503205125,0.007802273576914254
808,4014543.75,25626.849584334937,0.006383502380397508
809,3985872.25,34727.31891651643,0.008712602095191693
810,5916291.5,54955.060246394234,0.009288768182973106
811,4271582,39816.07411858974,0.009321154110722853
812,1058379.875,9370.713673127004,0.00885382828460056
813,2312171.5,21652.46296574519,0.009364557501787904
814,253240.140625,1863.578621888772,0.007358938505125749
823,57015.296875,393.0526631673177,0.006893810691349095
824,671001.6875,5535.461594801683,0.008249549439175862
825,1403951.25,9471.67406991812,0.006746440853924322
826,478317.96875,2335.2079389523237,0.004882124635741742
827,722185.0625,8448.865169818584,0.011699030634296156
