gridid,forest_px_sum,dist_px_sum,rate
212,2112431,11943.329956054688,0.005653831986017384
214,0,0,NA
215,467164.125,2827.6704711914062,0.006052841645730837
216,1936863.75,17024.92559814453,0.008789944877715086
217,2421269.75,12640.85546875,0.005220754717127243
218,749933.1875,5165.548385620117,0.006888011454513896
219,104958.171875,641.3215637207031,0.006110258517883538
220,181168.40625,2365.719009399414,0.013058121216427129
221,2904864.75,10441.481506347656,0.003594481122175363
222,4157429.5,14584.490478515625,0.0035080547916725045
223,2158705.75,8409.653015136719,0.0038956921364279124
224,1819976.25,9032.913146972656,0.0049632038588265405
225,45022.64453125,61.125,0.0013576501477511706
226,29877.662109375,51.79290771484375,0.0017334993456061675
235,903963.125,63943.927490234375,0.07073731850536975
236,7287213.5,429826.0546875,0.05898359567583686
237,3553564.5,110245.77734375,0.031023997831965622
238,2473920.5,30947.350830078125,0.01250943626930539
239,2108050.5,24633.575073242188,0.011685476734661806
240,4033372.75,18455.736206054688,0.0045757576475059705
241,3025219.25,19661.134033203125,0.0064990773918958515
242,1626779.375,7385.802261352539,0.0045401376332009
243,1031655.625,5608.423843383789,0.005436333314601749
244,3404894.25,16598.715759277344,0.004874957793264018
245,4757533.5,52473.930908203125,0.011029650323682035
246,330845.5,4840.786071777344,0.014631560869884413
250,1766451.75,20023.236083984375,0.011335286165605358
251,3086343.75,22090.642333984375,0.007157544370741067
252,56931.296875,579.56243896484375,0.010180032263051161
253,1065401.875,12545.05908203125,0.011774954950244713
254,4180328.5,20919.052368164062,0.005004164712932025
255,3552970.75,12821.625183105469,0.00360870552708757
256,808147.25,2587.521026611328,0.003201794012924412
257,4832.3115234375,8.11592984199524,0.0016795129624056012
259,644689.4375,4687.458541870117,0.007270878455907876
260,5199448,26710.816650390625,0.005137240847565092
261,5081735.5,27271.188720703125,0.005366510854550207
262,4333638.5,22091.89892578125,0.005097771520578205
263,3919985.25,13929.388427734375,0.003553428785920655
264,1815262.875,6806.007553100586,0.003749323388272669
265,1075898.75,6664.666015625,0.006194510418034225
275,4304639,191916.7451171875,0.04458370263271496
276,3811863.5,100254.28857421875,0.02630059774549082
277,2676844,79275.942138671875,0.029615450933514195
278,848062.625,6809.9327392578125,0.008029988043934623
279,2436500.5,15179.415588378906,0.006230007171506391
280,4862161.5,53404.646240234375,0.010983725291772882
281,2217396,14259.595275878906,0.0064307842513826605
282,4877862.5,8158.736709594727,0.001672604898066464
283,5904781,24152.446655273438,0.004090320480179271
284,7234242,39195.96398925781,0.005418116229628178
285,505145.0625,5550.462142944336,0.010987857855077691
287,834563.3125,16161.288299560547,0.019364963757091284
288,80562.1484375,1557.0574378967285,0.01932740707758919
289,180448.078125,2289.7075805664062,0.01268901062487504
290,1020172.6875,12306.138214111328,0.012062799136750393
291,2746355.5,40771.01611328125,0.014845498375312755
292,3436989.25,39453.00830078125,0.01147894434083006
293,4235452.5,16438.69970703125,0.003881214511798031
294,92629.9609375,111.05844163894653,0.0011989473007969931
296,432037.5625,1991.6342163085938,0.004609863560899508
297,2697868.5,39807.38659667969,0.014755124868643409
298,5718580,62780.224609375,0.010978289122365167
299,5174950,30001.741088867188,0.005797493906002413
300,4640478,27432.57373046875,0.0059115836192885195
301,6274884.5,30188.400024414062,0.0048109889551614955
302,7566059.5,22264.931274414062,0.002942738062582519
303,5234518,20568.894409179688,0.003929472476583267
304,2217164.75,7723.751403808594,0.0034836163635600798
314,4460617.5,162377.90234375,0.03640256138163606
315,7668381,188886.5390625,0.024631866760728243
316,6649877,120172.134765625,0.018071331960820478
317,4143148,35933.2724609375,0.008672939624878835
318,4988372.5,52641.904541015625,0.010552921727680846
319,5561537.5,85516.087890625,0.015376339346920703
320,5209564.5,28826.355712890625,0.005533352300924698
321,3869316.25,10130.17822265625,0.0026180796730317017
322,2445267.75,7597.6058349609375,0.0031070649972629533
323,3252139.75,24581.870361328125,0.007558675902943016
324,4081279.25,39802.50305175781,0.009752457652035893
325,1703680.5,18891.988891601562,0.011088927114914776
326,5645903.5,54619.082763671875,0.009674108451140171
327,4567094,32618.36865234375,0.007142040135881537
328,1395686.875,6714.627624511719,0.004810984286508905
329,764301.9375,3236.2027435302734,0.004234194085802999
330,4650759,29232.0703125,0.0062854407877294865
331,4849302.5,26572.45849609375,0.005479645473981825
332,649968.25,1047.9108505249023,0.0016122492914460089
334,994300.1875,12305.167724609375,0.012375706933686337
335,3856654.5,28137.90625,0.00729593647810557
336,6546831.5,30161.15087890625,0.004606984444140078
337,7667119.5,42117.40606689453,0.00549325024435768
338,7583303.5,39637.77197265625,0.005226979504731184
339,6800957,28998.539672851562,0.004263891048399741
340,6186833.5,30610.144897460938,0.004947627069236781
341,6442346.5,26597.15625,0.00412848893644575
342,5372823,17310.238220214844,0.003221814346055108
343,2997902.5,16776.608032226562,0.005596115294685722
344,2162483.75,9856.871520996094,0.0045581251285685236
353,3433188.5,115970.4072265625,0.033779213470673836
354,6103484,177839.875,0.029137436093876874
355,5485178,120413.7041015625,0.021952560901681312
356,2589565.25,33904.88220214844,0.01309288584334704
357,701820.3125,17183.202514648438,0.024483763448565673
358,20155.423828125,181.02156257629395,0.008981282860631061
359,1834989.125,86784.2236328125,0.047294135126175474
360,7479150,310194.48828125,0.04147456439317971
361,2254462.25,17351.09814453125,0.0076963356314931645
362,3794851.75,21955.88427734375,0.005785702768848282
363,5570062,64428.936767578125,0.01156700531656167
364,5765154.5,51226.84655761719,0.008885598219027294
365,5519278.5,22130.049682617188,0.0040095910511885186
366,4072912.75,22047.809936523438,0.005413278233500935
367,3787684.25,22959.637817382812,0.006061655698302416
368,5186850,21964.830200195312,0.00423471474983763
369,1833453.125,12336.570129394531,0.006728598599647608
370,183962.484375,1405.1192016601562,0.007638074721777937
371,296799.90625,2133.4080200195312,0.007188034682944012
372,1634160.375,11492.093673706055,0.0070324148409889415
373,6342575,22104.157135009766,0.0034850446600962173
374,6868886,23295.36376953125,0.003391432580120161
375,7360784,15443.6904296875,0.002098104010345569
376,6068356.5,22742.20053100586,0.0037476704822806406
377,4447438.5,33514.642028808594,0.007535717925904674
378,6720445.5,40531.33874511719,0.006031049391757911
379,1606119.375,13990.67041015625,0.008710853394789693
380,954057.0625,10779.863647460938,0.011298971593180714
381,2310743.75,12645.096862792969,0.005472305989269891
382,3629617.5,14236.959167480469,0.003922440633890615
383,1574116.25,11971.063903808594,0.007604942712336903
393,494259.78125,12383.47265625,0.025054582885404457
398,61897.703125,3069.6624755859375,0.04959251023235666
399,4331250,105106.35546875,0.024266979617604618
400,4856814,45862.35791015625,0.00944288949713871
401,5746075.5,62509.24755859375,0.01087859836832874
402,4710377.5,35813.103759765625,0.007603021999779343
403,3926407.75,24677.763061523438,0.006285073948706279
404,5080471.5,25399.211791992188,0.004999380823609027
405,3909360.5,20761.66082763672,0.0053107562803780105
406,4171911,28559.162719726562,0.006845582928237578
407,3073970.5,15340.910461425781,0.004990584802757795
408,4266242,26465.796508789062,0.0062035385026890325
409,1518910.125,11892.666870117188,0.007829737042616124
410,2379681.5,30431.280334472656,0.012787963571794233
411,8131656,52623.75244140625,0.006471468104578729
412,6371318.5,38308.71435546875,0.006012682360090576
413,5977602,39127.905029296875,0.006545752800085532
414,3705806.5,35260.37731933594,0.00951489974431637
415,1570766,20736.810668945312,0.013201718568485257
416,1717445.25,17497.95001220703,0.0101883597233781
417,7675190,25063.767944335938,0.0032655566760348524
418,4530697.5,12473.044189453125,0.0027530074981728806
419,2444830.75,7411.550506591797,0.0030315188511891044
420,1275000.25,8598.718475341797,0.0067440915994658015
421,1508212.75,20129.01727294922,0.013346271786224603
422,318662.375,5338.879936218262,0.016754032967394604
438,1044289.75,5499.582275390625,0.005266337503926114
439,2087506.75,9469.5228271484375,0.004536283692087912
440,3630287.25,32954.4052734375,0.009077630227039885
441,2651442.75,14096.523193359375,0.005316548205070381
442,2598213.5,20611.050903320312,0.007932778004317317
443,5068014.5,31803.445739746094,0.006275326508980212
444,4381916,22454.06689453125,0.00512425772071652
445,4175359.5,22388.983337402344,0.00536216901500394
446,4123575,21310.571838378906,0.005167984537295649
447,5270316,56414.845458984375,0.010704262412156003
448,6617076.5,93634.397216796875,0.014150417819228307
449,7513316,85512.946044921875,0.011381518632375088
450,7703890,59875.598388671875,0.007772125301460934
451,5096753,18789.673950195312,0.0036865969275331396
452,4179019.75,34156.605224609375,0.008173353386188083
453,2630628.75,29716.65869140625,0.011296409153669536
454,1026423,18147.089965820312,0.017679933093685853
455,1219787.25,6883.957748413086,0.005643572474145049
456,7374563.5,26238.070678710938,0.0035579150791380312
457,7508779.5,35510.48095703125,0.004729194798839312
458,7081951.5,24996.878295898438,0.003529659627843884
459,5648401,14771.133666992188,0.002615100037513659
460,539852.625,11113.962142944336,0.020587029919405014
461,2045016.625,18452.02734375,0.009022922903499623
462,538131.0625,7951.212142944336,0.014775605232683136
476,187916.578125,1702.7912902832031,0.009061421335325325
477,756828.875,2848.9391174316406,0.0037643108125752214
478,2262106.5,15393.817260742188,0.006805080689499892
479,3437794.75,23617.277709960938,0.0068698917263635174
480,3152570,13386.388793945312,0.004246182890132595
481,4244460.5,26715.42529296875,0.006294186338397719
482,4419069.5,26548.654907226562,0.006007747763918753
483,5086018,31152.749877929688,0.006125174916394257
484,4630486.5,27166.26690673828,0.005866827795899692
485,4406491.5,18670.91015625,0.004237137449658078
486,5456901.5,32563.949951171875,0.005967479887839624
487,5949342,31377.2138671875,0.005274064571710199
488,7150218,79750.400390625,0.011153562085886751
489,8655856,90610.53466796875,0.010468119463628871
490,5810528.5,42654.884033203125,0.00734096460127562
491,3625477.5,25193.276245117188,0.006948953964027411
492,1893885.875,31260.818725585938,0.016506178718707607
493,1514763,31816.220703125,0.021004091533213448
494,739959.375,6827.3565673828125,0.009226664054878436
495,6693070.5,36554.69396972656,0.005461573125477546
496,2967689.75,9779.580505371094,0.0032953513774042903
497,5833591.5,29329.683349609375,0.005027723204411789
498,6795471.5,26966.33447265625,0.003968280121939479
499,904161.9375,19686.485328674316,0.021773185214041722
500,566698.5,7156.870178222656,0.012629061446646949
501,227506.6875,3196.9189834594727,0.014051978069697282
503,368.471923828125,0,0
504,2318124.25,3351.125,0.0014456192328776165
505,119094.234375,251.4226837158203,0.0021111238930689863
514,302278.53125,1027.8885345458984,0.0034004682049211805
515,1716899.125,14652.88525390625,0.008534505633175303
516,873198.875,3372.5001220703125,0.003862235990707515
517,2087675,15905.320556640625,0.0076186765452671635
518,2202577.75,13500.935424804688,0.006129606741375957
519,3283036.25,10560.926086425781,0.003216816776368455
520,3238479,11719.858215332031,0.003618939080763541
521,4581900,15918.202087402344,0.0034741487346739
522,6247097.5,37623.3818359375,0.0060225379603788
523,5466716,24430.546813964844,0.004468962136310876
524,4233728.5,17973.932739257812,0.004245414588880183
525,3373819.75,14726.810119628906,0.004365025760380028
526,3127541.5,17922.757263183594,0.005730621724182906
527,4140292,41256.44274902344,0.00996462151679723
528,6240473.5,50037.43212890625,0.00801821081828266
529,4183749,41700.02392578125,0.009967142848622431
530,1823559.25,12933.720520019531,0.007092569391435749
531,3968687.25,31357.498291015625,0.007901226858078984
532,3318086.25,29556.974853515625,0.008907838020640851
533,1532894.75,22475.27813720703,0.014661983894984982
534,2715089.25,9909.029296875,0.0036496145741341654
535,6028558,26574.826171875,0.004408156340517086
536,8946211,57976.900146484375,0.006480609516865227
537,3455508.75,11049.22998046875,0.003197569672039971
538,2049518.75,14088.717376708984,0.006874158812506099
539,496168.125,2728.5037841796875,0.005499151692140013
540,43938.1328125,98.16154098510742,0.0022340853992134447
541,58148.5390625,729.1539764404297,0.01253950637791107
542,8765.1923828125,24.75,0.002823668770640084
543,77763.296875,18.375,2.362939939331115e-4
544,419828.28125,851.82733154296875,0.00202898987416172
545,10038.01953125,115.625,0.011518706418137604
552,9395.3330078125,40.147385120391846,0.004273119972118934
553,1899866.5,12220.345458984375,0.006432212715464152
554,1398033.5,6657.876434326172,0.004762315376796173
555,980926.75,3704.6444702148438,0.0037766779937593135
556,1613764.625,5023.234802246094,0.003112743162433675
557,2588033.25,7475.523498535156,0.002888495925829066
558,2618884,7927.9530029296875,0.003027225720165417
559,1840984.125,9149.313079833984,0.004969794663402643
560,3872705.75,21753.824096679688,0.005617215843646187
561,3765346.75,16373.495422363281,0.004348469479567395
562,5103162,18397.11376953125,0.003605042083620165
563,4043810.75,12454.331085205078,0.0030798501352233354
564,4047155.5,19081.958068847656,0.004714906078812059
565,4584589,24126.833374023438,0.005262594612957331
566,5922597,67020.4794921875,0.011316062783300553
567,4612398,95518.465087890625,0.020709068273789606
568,3055587,74497.414794921875,0.02438072121491611
569,4921439.5,33963.618896484375,0.006901155423425275
570,7668058,51085.628662109375,0.006662133836508459
571,6800735,46501.20031738281,0.0068376727393999045
572,3760304.5,15093.656982421875,0.004013945408522601
573,6509197,19992.554443359375,0.003071431766984372
574,8380316.5,46129.780517578125,0.005504539180301618
575,4608721.5,24770.643310546875,0.005374732083625985
576,964584,2950.1006469726562,0.0030584175633979584
577,1157271.5,4986.634353637695,0.004308958056633811
578,592228.4375,1593.7983016967773,0.002691188400923043
579,79879.5703125,313.2035322189331,0.003920946632457302
580,99503.453125,837.42364501953125,0.008416025964119335
581,254436.75,3693.766845703125,0.014517426612716619
582,20245,163,0.008051370708816992
583,0.5388270616531372,0,0
584,88.980499267578125,0,0
594,507630.59375,4628.804412841797,0.009118450443752035
595,296526.6875,1031.6424026489258,0.003479087873495116
596,1483673.25,5049.633850097656,0.0034034676099320765
597,1260619,5160.330871582031,0.004093489683704618
598,2345968.5,12494.341674804688,0.005325877851644081
599,5736272,56437.1171875,0.009838640355181902
600,5498013,38087.09826660156,0.006927429648966192
601,4261070.5,40854.154296875,0.00958776774448463
602,5074306.5,22800.14727783203,0.004493253861947841
603,4880166.5,72002.29089355469,0.014754064414309365
604,5881579,56080.230224609375,0.009534893644140353
605,4276851.5,46873.51611328125,0.010959818481722184
606,3049898,54141.80615234375,0.017752005526854915
607,4798365,60156.509521484375,0.01253687652387519
608,4197961.5,71928.543701171875,0.017134159925280848
609,5904627.5,44113.999755859375,0.007471089371151588
610,5799692.5,18495.444702148438,0.0031890388502749823
611,6786842,18561.215209960938,0.0027348824696318166
612,5582851.5,15308.587280273438,0.002742073164631629
613,3126499,6108.083892822266,0.001953649719005912
614,1415992.125,2925.4161224365234,0.0020659833277226194
615,1689788.25,5148.549011230469,0.0030468604638660903
616,1655760.125,7053.661285400391,0.004260074378467346
617,1046657.5,3184.946075439453,0.0030429687604965837
618,157109.328125,325.8299255371094,0.0020739056644546983
619,91989.3046875,215.375,0.0023413047933306783
620,97891.4140625,497.90317153930664,0.005086280306681586
621,61881.90234375,530.7049980163574,0.008576093783741896
622,52455.75390625,134.25,0.002559299790828178
623,4134.384765625,19.5,0.004716542147245495
630,53870.1484375,90.375,0.0016776452751908197
631,385869.9375,854.8074645996094,0.002215273545635074
632,220311.296875,706.858154296875,0.0032084516968638767
633,367315.71875,1483.8484954833984,0.004039708674959608
634,327262.71875,1054.1963729858398,0.00322125409521869
635,433051.15625,2248.0386657714844,0.005191161906224525
636,605399.1875,1710.2949676513672,0.002825069810076954
637,1253257.375,5721.079406738281,0.004564967676123415
638,2576256,24701.353881835938,0.009588082039143601
639,3168845.25,32922.59729003906,0.010389461994093609
640,6639732.5,202068.01489257812,0.030433155988223642
641,4701944,60484.56677246094,0.012863736099889948
642,3629362.5,42363.86779785156,0.011672536925658863
643,2245979.5,18355.14208984375,0.008172444178517101
644,4028582.5,54264.6826171875,0.013469919659629037
645,5062343.5,54668.8740234375,0.01079912377013482
646,2802024.5,27134.578125,0.009683918939680933
647,3818389.5,50591.30859375,0.013249383959847469
648,4288299,40751.98095703125,0.00950306425858627
649,2686034.5,17579.69580078125,0.006544851080945256
650,4332305,42084.2646484375,0.009714058601238255
651,3701559.75,31336.496826171875,0.008465754693321342
652,2597721.5,13406.018432617188,0.00516068348074156
653,1471547,7906.5921630859375,0.005372979703051236
654,1344055.375,4023.403106689453,0.0029934801657182115
655,1072765.75,4384.679473876953,0.004087266464162333
656,1156065.375,5071.837982177734,0.004387154993010438
657,1482215.125,8580.7796630859375,0.005789159426561605
658,756450.375,2364.144271850586,0.003125313107089921
659,430798.28125,1340.8747940063477,0.0031125351524515805
660,175367.625,297.125,0.001694297907039569
661,218458.40625,377.5,0.0017280177333528451
662,109636.234375,101.875,9.29209221574927e-4
670,240481.125,1169.1067199707031,0.004861532147151687
671,944619.9375,4432.4700927734375,0.00469233171650417
672,969687.6875,3136.9164276123047,0.0032349760320250585
673,1755729.125,6658.9688720703125,0.0037927085546697373
674,584015.4375,1178.6036338806152,0.0020181035606282502
675,976.5159912109376,5.875,0.006016286525645783
676,327565.84375,3676.126678466797,0.011222557994393445
677,2040782.75,24643.265502929688,0.01207539876693376
678,2474501.25,22372.708374023438,0.009041300089876065
679,2023070.375,26204.563232421875,0.012952867856819797
680,3618946.5,51727.63916015625,0.014293562825578176
681,3283057.5,104606.00158691406,0.03186237267757694
682,3399753,37260.864990234375,0.010959874140925642
683,5159649.5,46851.20330810547,0.00908030735578172
684,6417471,104251.673828125,0.016244977784570434
685,3163240,44288.049072265625,0.01400085010061381
686,3046596.25,44649.497314453125,0.014655534783925873
687,3381579,33696.5693359375,0.009964744084327914
688,4222437,36631.064208984375,0.008675337064587198
689,2535905,13856.149658203125,0.005463986094985074
690,3185667.25,20420.7294921875,0.006410189103142364
691,3291128.25,32426.849853515625,0.009852806512026878
692,4042637.25,41737.166259765625,0.010324242240573434
693,3978202.5,29917.92529296875,0.0075204631471044395
694,2773394,38224.580810546875,0.013782600240191937
695,1803104.625,9030.43505859375,0.005008270143277875
696,1640586.5,12411.881774902344,0.007565515000216291
697,667500,3917.6702880859375,0.005869168970915262
698,713988.75,3107.6104125976562,0.00435246411459236
699,451316.125,951.875,0.002109109219175362
700,496557.53125,1624.1956481933594,0.003270911316367955
701,875104.625,1133.2262725830078,0.0012949608997701364
702,101958.0390625,183.27373695373535,0.0017975408181535254
706,192598.234375,1402.77734375,0.007283438232453942
707,40627.39453125,131.25,0.0032305788129988106
709,379881.25,2829.3629150390625,0.007448019387740412
710,2056597.25,21133.608520507812,0.01027600738088501
711,1125902.75,4108.041442871094,0.0036486645430709656
712,380445.09375,1075.7681350708008,0.002827656744018139
713,613448.875,4102.227844238281,0.006687155216053304
714,152226.953125,564.1747817993164,0.003706142507733493
716,724552.125,9590.256317138672,0.013236116472833024
717,1919735.5,32532.801513671875,0.01694650201221568
718,1981931.125,18457.712463378906,0.00931299389295322
719,3552268.25,29171.911010742188,0.008212192592927684
720,3953030.5,42041.9921875,0.010635382698792736
721,3541350,31085.84326171875,0.008777964127160193
722,4367033.5,28427.7900390625,0.006509634066022736
723,5844377,91519.3876953125,0.015659391530579308
724,3308766.5,49676.918701171875,0.015013727532955823
725,2116394.5,27112.143798828125,0.01281053404685569
726,2306825,20258.749389648438,0.008782092005092904
727,3547679.25,25264.220458984375,0.0071213372682957105
728,2877696.75,18122.403198242188,0.006297537500517449
729,4019512.75,27138.8037109375,0.00675176455428273
730,4867719.5,54801.3359375,0.011258112949503355
731,5951973,92642.6318359375,0.015565028913259098
732,7257912.5,119194.427734375,0.01642268734079875
733,6091615,109747.337890625,0.01801613166469401
734,2887965,25685.19775390625,0.008893874321159104
735,1582206.5,2839.513946533203,0.0017946544566295253
736,1829633.25,9537.0062255859375,0.005212523452766251
737,1953122.875,6980.5894775390625,0.003574065701083483
738,1975640.125,6658.919769287109,0.0033705125164367215
739,1629559.625,20251.890625,0.012427830386997959
740,1114874.375,27151.95623779297,0.024354274209408545
741,83977.546875,913.1298704147339,0.010873500172301072
745,1063161.25,12245.059631347656,0.01151759399747466
746,1159078.75,15467.52978515625,0.013344675489181602
747,847058.3125,11327.113708496094,0.013372295084461607
748,139077.390625,1110.525032043457,0.007984942966307232
749,1560062.5,15934.892333984375,0.0102142653476924
750,1041756.875,5416.986480712891,0.005199856713892952
751,617386.625,2083.9348754882812,0.003375413057398646
752,79200.921875,241.27768421173096,0.0030463999471184305
755,34484.9609375,420.4973373413086,0.012193644009149709
756,103785.3671875,1290.4460830688477,0.012433795996862554
757,542241.9375,3783.2351837158203,0.006977024317149612
758,1888510.5,8923.67333984375,0.004725244228106621
759,2228024.25,12428.4033203125,0.005578217256976669
760,2723704.75,14698.569091796875,0.00539653539606188
761,2769587.25,25556.304809570312,0.009227477780153094
762,4960963,59362.2109375,0.011965864477824164
763,5258711,97721.990234375,0.018582879004831222
764,3893123,55497.273193359375,0.014255206730781272
765,3975844,36665.687255859375,0.00922211416138545
766,4003309.5,46502.8720703125,0.011616107140932396
767,3623162.25,33883.140625,0.009351814323247599
768,4678228.5,32011.681640625,0.006842693049436341
769,5690275,49830.52978515625,0.00875713911632676
770,5196098,46936.58056640625,0.00903304375060021
771,6421902,86397.1748046875,0.013453518101753577
772,5086106,72399.56005859375,0.014234772153508745
773,3514416.5,29748.43798828125,0.008464687662455844
774,2970386.25,17598.524780273438,0.005924658714089266
775,1564633.5,3294.344970703125,0.002105505839356709
776,796062.3125,2749.7754516601562,0.0034542213699636187
777,377641.875,1517.9105606079102,0.0040194445083928
778,216918.59375,327.88718032836914,0.0015115678866435079
779,154396.75,124.61147212982178,8.07086108547115e-4
780,1815.4312744140625,0,0
784,70450.515625,603.3963088989258,0.008564824594197933
785,1187787,14333.131958007812,0.0120670894343917
786,1065954.125,11415.017028808594,0.010708731981133422
787,227949.09375,2117.776901245117,0.00929056951447133
788,34639.7578125,307.8087100982666,0.008885994866488115
789,730386.375,6854.158294677734,0.009384291012654412
790,805910.5,5405.256042480469,0.00670701776745739
791,66304.21875,471.7484550476074,0.007114908582609721
796,24594.953125,482.6890411376953,0.019625532062797754
797,888198.4375,6544.596862792969,0.007368394928968752
798,395457.75,3186.5337524414062,0.00805783614669685
799,712143.4375,4431.369232177734,0.0062225796080269775
800,218581.5625,934.4607086181641,0.0042751122186628345
801,666784.125,7193.213562011719,0.010787919646424874
802,4840276,90055.20849609375,0.01860538706802954
803,2428575.25,20852.0712890625,0.008586133490845095
804,3672374.25,22959.289306640625,0.0062518925751210205
805,3807200.25,37002.41259765625,0.00971906129646221
806,4212204.5,42209.99853515625,0.010020880642228138
807,4787875.5,50177.0283203125,0.010480019440838113
808,4014543.75,24840.031982421875,0.006187510593805803
809,3985872.25,43205.368896484375,0.01083962710959549
810,5916291.5,63130.12646484375,0.010670557132765306
811,4271582,47951.164306640625,0.011225621867177226
812,1058379.875,9031.4765625,0.00853330337795775
813,2312171.5,14271.658203125,0.0061724046867306336
814,253240.140625,874.6330909729004,0.003453769567550762
823,57015.296875,631.7178039550781,0.011079795047635243
824,671001.6875,6170.022216796875,0.0091952409833498
825,1403951.25,13756.546463012695,0.009798450240357488
826,478317.96875,3043.943344116211,0.006363849035550603
827,722185.0625,16362.621215820312,0.022657102819570313
828,1168600.375,20345.137725830078,0.017409833302364015
829,535901.5,6382.444061279297,0.011909733526178405
835,333132.125,6326.5404052734375,0.01899108470932798
836,1273661.375,20935.33544921875,0.016437128313810057
837,656535.5625,5913.907073974609,0.009007748264930598
838,672911.4375,4661.064270019531,0.006926712803896324
