gridid,name,value,forest_px_sum,dist_px_sum,rate
21,np,123,3710.274658203125,13.794871794871796,0.003718019032465
21,ai,70.36129822412738,3710.274658203125,13.794871794871796,0.003718019032465
21,area_mn,2.4321951219512195,3710.274658203125,13.794871794871796,0.003718019032465
21,area_md,1.08,3710.274658203125,13.794871794871796,0.003718019032465
21,area_max,86.94,3710.274658203125,13.794871794871796,0.003718019032465
21,area_q95,5.76,3710.274658203125,13.794871794871796,0.003718019032465
21,area_q99,20.03940000000001,3710.274658203125,13.794871794871796,0.003718019032465
21,area_sm,299.15999999999997,3710.274658203125,13.794871794871796,0.003718019032465
21,lpi_q99,0.06698555956678705,3710.274658203125,13.794871794871796,0.003718019032465
21,lpi_max,0.29061371841155237,3710.274658203125,13.794871794871796,0.003718019032465
22,np,375,10800.3564453125,42.79487179487179,0.00396235735473761
22,ai,66.89100293492561,10800.3564453125,42.79487179487179,0.00396235735473761
22,area_mn,2.39544,10800.3564453125,42.79487179487179,0.00396235735473761
22,area_md,0.8999999999999999,10800.3564453125,42.79487179487179,0.00396235735473761
22,area_max,49.05,10800.3564453125,42.79487179487179,0.00396235735473761
22,area_q95,8.658000000000003,10800.3564453125,42.79487179487179,0.00396235735473761
22,area_q99,30.164399999999986,10800.3564453125,42.79487179487179,0.00396235735473761
22,area_sm,898.29,10800.3564453125,42.79487179487179,0.00396235735473761
22,lpi_q99,0.03357980162308385,10800.3564453125,42.79487179487179,0.00396235735473761
22,lpi_max,0.0546037471195271,10800.3564453125,42.79487179487179,0.00396235735473761
30,np,5618,325444.9375,1068.4033375275442,0.00328290046769445
30,ai,77.2181792852736,325444.9375,1068.4033375275442,0.00328290046769445
30,area_mn,4.838597365610537,325444.9375,1068.4033375275442,0.00328290046769445
30,area_md,0.8999999999999999,325444.9375,1068.4033375275442,0.00328290046769445
30,area_max,1346.31,325444.9375,1068.4033375275442,0.00328290046769445
30,area_q95,13.153499999999966,325444.9375,1068.4033375275442,0.00328290046769445
30,area_q99,67.94639999999991,325444.9375,1068.4033375275442,0.00328290046769445
30,area_sm,27183.239999999998,325444.9375,1068.4033375275442,0.00328290046769445
30,lpi_q99,0.002499569587731261,325444.9375,1068.4033375275442,0.00328290046769445
30,lpi_max,0.04952720867711134,325444.9375,1068.4033375275442,0.00328290046769445
31,np,4606,200433.734375,712.4599977150941,0.00355459124651203
31,ai,73.58628931500897,200433.734375,712.4599977150941,0.00355459124651203
31,area_mn,3.6054711246200606,200433.734375,712.4599977150941,0.00355459124651203
31,area_md,0.8999999999999999,200433.734375,712.4599977150941,0.00355459124651203
31,area_max,380.07,200433.734375,712.4599977150941,0.00355459124651203
31,area_q95,13.0275,200433.734375,712.4599977150941,0.00355459124651203
31,area_q99,47.15099999999996,200433.734375,712.4599977150941,0.00355459124651203
31,area_sm,16606.8,200433.734375,712.4599977150941,0.00355459124651203
31,lpi_q99,0.0028392586169520896,200433.734375,712.4599977150941,0.00355459124651203
31,lpi_max,0.02288640797745502,200433.734375,712.4599977150941,0.00355459124651203
32,np,2726,117315.3359375,141.21358705178287,0.00120370952291365
32,ai,76.34620123926209,117315.3359375,141.21358705178287,0.00120370952291365
32,area_mn,3.762237710931768,117315.3359375,141.21358705178287,0.00120370952291365
32,area_md,0.99,117315.3359375,141.21358705178287,0.00120370952291365
32,area_max,436.77,117315.3359375,141.21358705178287,0.00120370952291365
32,area_q95,12.037499999999998,117315.3359375,141.21358705178287,0.00120370952291365
32,area_q99,48.87,117315.3359375,141.21358705178287,0.00120370952291365
32,area_sm,10255.859999999999,117315.3359375,141.21358705178287,0.00120370952291365
32,lpi_q99,0.004765080646576689,117315.3359375,141.21358705178287,0.00120370952291365
32,lpi_max,0.04258735981185391,117315.3359375,141.21358705178287,0.00120370952291365
42,np,19287,1426094,22973.557823768027,0.01610942744571397
42,ai,77.65178869353619,1426094,22973.557823768027,0.01610942744571397
42,area_mn,4.30477368175455,1426094,22973.557823768027,0.01610942744571397
42,area_md,0.18,1426094,22973.557823768027,0.01610942744571397
42,area_max,21857.309999999998,1426094,22973.557823768027,0.01610942744571397
42,area_q95,5.76,1426094,22973.557823768027,0.01610942744571397
42,area_q99,26.935199999999895,1426094,22973.557823768027,0.01610942744571397
42,area_sm,83026.17000000001,1426094,22973.557823768027,0.01610942744571397
42,lpi_q99,3.2441819248075506e-4,1426094,22973.557823768027,0.01610942744571397
42,lpi_max,0.2632580787479417,1426094,22973.557823768027,0.01610942744571397
43,np,12121,872870.9375,9804.129932892629,0.01123204990759888
43,ai,77.05184368563056,872870.9375,9804.129932892629,0.01123204990759888
43,area_mn,4.740767263427109,872870.9375,9804.129932892629,0.01123204990759888
43,area_md,0.63,872870.9375,9804.129932892629,0.01123204990759888
43,area_max,7170.48,872870.9375,9804.129932892629,0.01123204990759888
43,area_q95,7.83,872870.9375,9804.129932892629,0.01123204990759888
43,area_q99,34.16399999999921,872870.9375,9804.129932892629,0.01123204990759888
43,area_sm,57462.84,872870.9375,9804.129932892629,0.01123204990759888
43,lpi_q99,5.94540750161308e-4,872870.9375,9804.129932892629,0.01123204990759888
43,lpi_max,0.12478464343217287,872870.9375,9804.129932892629,0.01123204990759888
44,np,7029,354566.40625,2255.823193672376,0.00636220226707497
44,ai,74.30753353973168,354566.40625,2255.823193672376,0.00636220226707497
44,area_mn,3.729065300896287,354566.40625,2255.823193672376,0.00636220226707497
44,area_md,0.8099999999999999,354566.40625,2255.823193672376,0.00636220226707497
44,area_max,1262.07,354566.40625,2255.823193672376,0.00636220226707497
